"","X","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",1,5.75319387898357,0.127193598203004,304,1.71837708830549,1.4,7.123,0.5,2.25,24.58,24.99,24.11,399.53,388.1,14.816,17.82,47.76,57.26,400.1,1800,99.64,"BNZ_Pmar_9"
"2",2,4.25382563526604,0.125508914783097,227,1.72680050540503,1.42,7.123,0.5,2.25,24.65,25.16,24.11,299.14,290.67,14.958,17.971,48.08,57.51,400.2,1800,99.64,"BNZ_Pmar_9"
"3",3,2.61968271795592,0.127193598203004,156,1.73522392250456,1.42,7.123,0.5,2.25,24.31,25.14,23.51,199.85,194.59,14.889,17.929,48.82,58.53,400.1,1799,99.64,"BNZ_Pmar_9"
"4",4,0.760634564088165,0.127193598203004,85.7,1.72680050540503,1.41,7.123,0.5,2.25,24.26,25.07,23.51,99.58,97.92,14.876,17.897,48.93,58.62,400.2,1800,99.64,"BNZ_Pmar_9"
"5",5,-0.134774673592587,0.127193598203004,50.8,1.72680050540503,1.41,7.123,0.5,2.25,24.25,25.05,23.51,50.11,50.19,14.87,17.889,48.95,58.64,400.2,1799,99.64,"BNZ_Pmar_9"
"6",6,5.60157237119191,0.131405306752773,309,1.76049417380317,1.4,7.123,0.5,2.25,24.22,24.97,23.51,400.22,389.03,14.751,17.836,48.54,58.55,400.2,1800,99.64,"BNZ_Pmar_9"
"7",7,5.56787870279377,0.128878281622912,308,1.73522392250456,1.39,7.123,0.5,2.25,24.2,24.94,23.51,400.08,388.97,14.764,17.799,48.68,58.5,400.1,1800,99.64,"BNZ_Pmar_9"
"8",8,7.86747157096729,0.130562965042819,471,1.75207075670364,1.39,7.123,0.5,2.25,24.16,24.83,23.51,600.99,585.17,14.585,17.645,48.17,58.13,400.1,1801,99.64,"BNZ_Pmar_9"
"9",9,9.43422715148112,0.126351256493051,638,1.70995367120595,1.41,7.123,0.5,2.25,24.41,24.86,23.9,799.07,779.95,14.551,17.542,47.44,56.95,400.2,1800,99.64,"BNZ_Pmar_9"
"10",10,10.5292713744209,0.128878281622912,819,1.76049417380317,1.42,7.123,0.5,2.25,24.75,24.88,24.5,1000.48,978.64,14.314,17.4,45.66,55.36,400.2,1800,99.64,"BNZ_Pmar_9"
"11",11,10.6135055454163,0.124666573073143,1010,1.76891759090271,1.47,7.123,0.5,2.25,24.86,25.13,24.49,1199.1,1176.46,14.346,17.436,45.53,55.08,400.2,1799,99.64,"BNZ_Pmar_9"
"12",12,11.2031447423838,0.12382423136319,1290,1.75207075670364,1.47,7.123,0.5,2.25,24.44,25.1,23.68,1498.77,1474.3,14.337,17.4,46.66,56.38,400.2,1800,99.63,"BNZ_Pmar_9"
"13",13,11.8770181103468,0.124666573073143,1770,1.76891759090271,1.47,7.123,0.5,2.25,24.4,25.14,23.71,1999.97,1972.6,14.359,17.447,46.8,56.66,400.2,1801,99.63,"BNZ_Pmar_9"
