"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.45,0.0378,194,0.45,1.16,6,0.5,2.25,24.1,24.93,23.53,399.91,390.65,19.633,20.516,63.87,66.74,299.6,1800,98,"Guelph_Pstr_1"
"2",3.54,0.0452,160,0.522,1.12,6,0.5,2.25,24.35,24.88,23.92,298.91,291.51,19.714,20.739,63.24,66.45,299.6,1800,98,"Guelph_Pstr_1"
"3",2.39,0.0505,115,0.579,1.12,6,0.5,2.25,24.37,24.91,23.91,199.68,194.66,19.736,20.872,63.24,66.8,299.6,1800,98,"Guelph_Pstr_1"
"4",0.829,0.0588,73.3,0.662,1.1,6,0.5,2.25,24.37,24.92,23.91,99.79,98,19.754,21.051,63.3,67.36,299.6,1801,97.99,"Guelph_Pstr_1"
"5",0.317,0.0758,58.8,0.842,1.09,6,0.5,2.25,24.39,25.06,24.03,67.61,66.86,19.743,21.392,63.11,68.39,299.6,1800,97.99,"Guelph_Pstr_1"
"6",7.47,0.0751,216,0.836,1.1,6,0.5,2.25,24.67,25.07,24.3,400.99,385.37,19.757,21.396,62.1,67.26,299.6,1801,97.99,"Guelph_Pstr_1"
"7",6.5,0.0727,233,0.817,1.11,6,0.5,2.25,24.68,25.12,24.3,399.6,385.95,19.773,21.376,62.1,67.14,299.6,1801,97.99,"Guelph_Pstr_1"
"8",9.66,0.0647,326,0.734,1.11,6,0.5,2.25,24.55,25.09,24.11,599.13,578.93,19.839,21.278,62.86,67.34,299.6,1801,97.99,"Guelph_Pstr_1"
"9",11.3,0.0479,378,0.613,1.24,6,0.5,2.25,24.01,25.65,23.12,799.3,775.64,19.841,21.042,64.87,68.8,299.6,1801,97.98,"Guelph_Pstr_1"
"10",12.5,0.0467,524,0.513,1.07,6,0.5,2.25,24.26,24.66,23.92,1000.65,974.54,19.867,20.873,64.01,67.25,299.6,1801,97.99,"Guelph_Pstr_1"
"11",12.1,0.0377,635,0.445,1.15,6,0.5,2.25,24.64,25.03,24.3,1197.84,1172.6,19.932,20.805,62.84,65.52,299.6,1801,97.98,"Guelph_Pstr_1"
"12",13.7,0.033,778,0.399,1.17,6,0.5,2.25,24.53,25.08,24.11,1500.46,1471.86,19.89,20.673,63.02,65.5,299.6,1801,97.98,"Guelph_Pstr_1"
"13",15.4,0.0296,1100,0.361,1.18,6,0.5,2.25,24.54,25.12,24.11,1998.46,1966.28,19.915,20.624,63.12,65.32,299.6,1801,97.98,"Guelph_Pstr_1"
