"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.59,0.0522,238,0.879,1.67,6,0.5,2.25,24.22,25.67,23.51,399.85,390,14.735,16.463,48.27,53.93,300.2,1799,99.48,"UMBS_Qrub_11"
"2",5.58,0.0855,174,1.24,1.46,6,0.5,2.25,22.18,24.98,21.3,299.11,287.25,14.869,17.296,55.12,64.11,300.2,1800,99.49,"UMBS_Qrub_11"
"3",4.08,0.125,133,1.64,1.35,6,0.5,2.25,22.48,24.88,21.89,199.94,191.15,14.945,18.173,54.42,66.17,300.2,1800,99.48,"UMBS_Qrub_11"
"4",1.17,0.153,81.7,1.88,1.28,6,0.5,2.25,22.51,24.83,21.88,99.22,96.53,15.127,18.819,55.24,68.37,300.2,1800,99.49,"UMBS_Qrub_11"
"5",-0.319,0.213,52.9,2.41,1.2,6,0.5,2.25,24.08,24.64,24.54,50.93,51.32,14.514,19.234,47.99,63.59,300.2,1801,99.49,"UMBS_Qrub_11"
"6",12.2,0.221,271,2.57,1.24,6,0.5,2.25,24.92,24.87,25.6,400.23,373.85,14.235,19.263,45.07,60.55,300.2,1800,99.49,"UMBS_Qrub_11"
"7",12.4,0.223,268,2.67,1.27,6,0.5,2.25,25.01,25.06,25.6,398.57,371.71,14.058,19.286,44.29,60.3,300.2,1799,99.49,"UMBS_Qrub_11"
"8",16.7,0.163,379,2.26,1.44,6,0.5,2.25,23.66,25.23,23.25,600.32,564.34,13.517,17.95,45.82,60.87,300.2,1799,99.49,"UMBS_Qrub_11"
"9",13.7,0.056,356,0.942,1.67,6,0.5,2.25,23.02,25.14,22.67,800.38,771.54,13.542,15.396,47.71,54.25,300.2,1799,99.49,"UMBS_Qrub_11"
"10",13.5,0.0387,387,0.672,1.71,6,0.5,2.25,22.76,25.11,22.28,1000.25,971.97,13.618,14.941,48.76,53.5,300.2,1800,99.49,"UMBS_Qrub_11"
"11",13,0.0292,428,0.51,1.72,6,0.5,2.25,22.71,25.02,22.28,1199.26,1172.06,13.703,14.707,49.21,52.82,300.2,1800,99.49,"UMBS_Qrub_11"
"12",9.33,0.0158,503,0.285,1.76,6,0.5,2.25,22.7,25.07,22.28,1499.72,1480.23,13.808,14.37,49.62,51.64,300.2,1799,99.49,"UMBS_Qrub_11"
"13",9.29,0.0115,648,0.211,1.78,6,0.5,2.25,22.71,25.14,22.28,1999.89,1980.48,13.869,14.285,49.8,51.29,300.2,1799,99.5,"UMBS_Qrub_11"
