"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.49,0.0831,316,0.991,1.17,6,0.5,2.25,23.79,25.14,23.36,399.75,391.98,18.982,20.925,62.62,68.88,299.6,1800,97.32,"MMSF_Fgra_2"
"2",2.6,0.0864,239,1,1.14,6,0.5,2.25,23.71,25.05,23.33,299.94,294.13,19.09,21.053,63.24,69.59,299.6,1800,97.32,"MMSF_Fgra_2"
"3",1.57,0.119,171,1.19,1,6,0.5,2.25,24.17,24.63,24.08,199.47,195.85,19.308,21.645,62.27,69.63,299.6,1800,97.32,"MMSF_Fgra_2"
"4",0.243,0.134,94.3,1.28,0.961,6,0.5,2.25,22.75,24.57,21.2,99.6,98.86,19.458,21.974,68.14,76.96,299.6,1800,97.32,"MMSF_Fgra_2"
"5",-0.271,0.214,51.4,1.8,0.874,6,0.5,2.25,24,24.81,23.92,49.62,49.99,19.806,23.335,64.54,75.81,299.6,1800,97.31,"MMSF_Fgra_2"
"6",3.59,0.218,358,1.83,0.871,6,0.5,2.25,24.01,24.87,23.72,400.43,391.81,19.9,23.477,64.86,76.24,299.6,1800,97.31,"MMSF_Fgra_2"
"7",3.61,0.191,353,1.72,0.924,6,0.5,2.25,24,25.03,23.72,399.61,391.03,19.877,23.247,64.81,75.53,299.6,1800,97.31,"MMSF_Fgra_2"
"8",4.71,0.142,524,1.35,0.952,6,0.5,2.25,23.88,24.74,23.73,599.83,588.82,19.758,22.394,64.86,73.31,299.6,1800,97.31,"MMSF_Fgra_2"
"9",5.59,0.0983,680,1.09,1.1,6,0.5,2.25,24.1,25.18,23.91,800.68,787.75,19.58,21.724,63.33,70.15,299.6,1800,97.3,"MMSF_Fgra_2"
"10",6.38,0.0699,820,0.786,1.1,6,0.5,2.25,22.74,24.79,21.72,1000.6,986.27,19.447,20.988,68.15,73.55,299.6,1800,97.3,"MMSF_Fgra_2"
"11",6.48,0.0664,1010,0.732,1.08,6,0.5,2.25,23.31,24.56,22.96,1199.75,1185.03,19.346,20.782,65.51,70.38,299.6,1800,97.3,"MMSF_Fgra_2"
"12",6.81,0.0494,1230,0.602,1.18,6,0.5,2.25,23.53,24.95,23.13,1500.26,1484.83,19.276,20.457,64.47,68.37,299.6,1800,97.3,"MMSF_Fgra_2"
"13",7.33,0.0399,1650,0.502,1.21,6,0.5,2.25,23.52,24.99,23.13,1999.21,1982.55,19.233,20.217,64.36,67.6,299.6,1800,97.3,"MMSF_Fgra_2"
