"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.84,0.152,274,2.11,1.45,6,0.5,2.25,25.36,25.29,24.4,399.63,380.32,13.767,17.918,42.26,55.01,299.6,1800,99.81,"Auburn_Mvir_2"
"2",6.31,0.153,210,1.93,1.31,6,0.5,2.25,22.75,24.49,21.06,299.5,285.75,13.932,17.731,50.25,63.69,299.6,1799,99.81,"Auburn_Mvir_2"
"3",4.19,0.172,144,2.21,1.35,6,0.5,2.25,23.45,24.98,23.78,198.54,189.31,13.945,18.297,48.14,63.12,299.6,1801,99.8,"Auburn_Mvir_2"
"4",1.25,0.209,85.9,2.36,1.2,6,0.5,2.25,23.45,24.37,22.34,101.07,98.09,13.98,18.62,48.16,64.15,299.6,1801,99.81,"Auburn_Mvir_2"
"5",-0.413,0.208,52.9,2.53,1.29,6,0.5,2.25,23.49,25.13,21.86,50.04,50.61,14.195,19.161,49.09,65.8,299.6,1799,99.8,"Auburn_Mvir_2"
"6",10.3,0.279,305,2.93,1.15,6,0.5,2.25,22.82,24.78,21.15,399.39,376.52,14.154,19.914,50.87,71.24,299.6,1800,99.8,"Auburn_Mvir_2"
"7",10.2,0.282,306,2.95,1.14,6,0.5,2.25,22.7,24.77,21.38,399.33,376.63,14.187,19.967,51.38,71.96,299.6,1801,99.8,"Auburn_Mvir_2"
"8",13,0.241,466,2.76,1.23,6,0.5,2.25,23.32,25.14,22.16,599.38,570.25,14.347,19.767,50.18,68.61,299.6,1800,99.79,"Auburn_Mvir_2"
"9",15.2,0.164,593,2.16,1.38,6,0.5,2.25,23.15,25.19,21.72,799.23,765.52,14.199,18.44,49.78,64.66,299.6,1800,99.78,"Auburn_Mvir_2"
"10",15.5,0.111,715,1.58,1.45,6,0.5,2.25,22.56,25.05,20.84,1001.44,967.33,14.285,17.397,51.91,63.24,299.6,1799,99.78,"Auburn_Mvir_2"
"11",15.7,0.0883,846,1.28,1.47,6,0.5,2.25,22.39,24.9,20.96,1199.97,1165.44,14.41,16.938,53.05,62.18,299.6,1799,99.77,"Auburn_Mvir_2"
"12",17.2,0.063,985,0.967,1.54,6,0.5,2.25,23.57,24.92,23.74,1499.48,1462.26,14.403,16.308,49.34,55.85,299.6,1799,99.77,"Auburn_Mvir_2"
"13",17.6,0.045,1280,0.739,1.63,6,0.5,2.25,22.74,25.19,21.02,1999.42,1961.24,14.436,15.893,51.89,57.13,299.6,1799,99.77,"Auburn_Mvir_2"
