"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",20.1,0.498,273,5.45,1.28,6,0.5,2.25,24.77,27.31,23.28,400.87,356.72,13.284,23.925,41.84,75.37,300.1,1799,98.82,"SEPAC_Ecan_8"
"2",14.2,0.472,207,5.16,1.27,6,0.5,2.25,24.52,27.11,23.03,299.06,267.98,13.566,23.633,43.75,75.59,300.1,1801,98.82,"SEPAC_Ecan_8"
"3",8.67,0.455,142,4.94,1.25,6,0.5,2.25,24.48,26.85,23.25,199.94,180.81,13.59,23.232,43.92,74.48,300.1,1800,98.82,"SEPAC_Ecan_8"
"4",2.65,0.45,80.6,4.9,1.25,6,0.5,2.25,24.54,26.96,23.25,99.59,93.37,13.881,23.452,44.81,74.9,300.1,1799,98.83,"SEPAC_Ecan_8"
"5",-0.356,0.462,51.6,4.99,1.25,6,0.5,2.25,24.59,27.06,23.24,50.99,51.19,13.965,23.709,44.82,75.49,300.1,1799,98.83,"SEPAC_Ecan_8"
"6",18.7,0.474,278,5.07,1.24,6,0.5,2.25,24.64,27.15,23.18,399.96,358.95,14.078,23.976,44.7,76.12,300.1,1800,98.83,"SEPAC_Ecan_8"
"7",19.2,0.467,274,5.02,1.24,6,0.5,2.25,24.58,27.17,23.09,399.75,357.72,14.203,23.996,45.5,76.5,300.1,1800,98.83,"SEPAC_Ecan_8"
"8",26.5,0.446,420,4.87,1.25,6,0.5,2.25,24.57,27.18,23.09,598.79,540.58,14.448,23.942,46.42,76.36,300.1,1800,98.82,"SEPAC_Ecan_8"
"9",30.6,0.393,574,4.6,1.32,6,0.5,2.25,24.69,27.36,23.19,799.44,731.5,14.712,23.683,46.59,75,300.1,1799,98.83,"SEPAC_Ecan_8"
"10",31.8,0.343,742,4.19,1.35,6,0.5,2.25,24.44,27.14,22.96,999.68,928.31,14.671,22.854,47.14,73.43,300.1,1800,98.83,"SEPAC_Ecan_8"
"11",31.8,0.32,924,3.98,1.36,6,0.5,2.25,24.35,27.07,22.88,1198.37,1125.84,14.816,22.584,48.27,72.97,300.1,1799,98.83,"SEPAC_Ecan_8"
"12",32.4,0.298,1200,3.84,1.4,6,0.5,2.25,24.21,27,22.74,1500.3,1424.64,14.562,22.063,47.46,71.91,300.1,1801,98.83,"SEPAC_Ecan_8"
"13",31.9,0.27,1670,3.62,1.44,6,0.5,2.25,24.12,26.98,22.65,1999.99,1922.21,14.474,21.558,47.41,70.61,300.1,1801,98.83,"SEPAC_Ecan_8"
