"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.54,0.0624,262,1.12,1.79,6,0.5,2.25,25.47,24.83,26.07,400.29,390.33,11.452,13.666,34.87,41.48,299.6,1801,99.26,"UMBS_Arub_7"
"2",3.17,0.0588,198,1.07,1.81,6,0.5,2.25,25.55,24.93,26.08,300.02,293.04,11.521,13.638,34.9,41.2,299.6,1800,99.26,"UMBS_Arub_7"
"3",1.78,0.0622,144,1.12,1.8,6,0.5,2.25,25.42,24.94,25.87,199.56,195.56,11.598,13.812,35.42,42.06,299.6,1800,99.26,"UMBS_Arub_7"
"4",0.48,0.0786,86.8,1.37,1.75,6,0.5,2.25,25.44,24.96,25.88,100.77,99.54,11.667,14.366,35.6,43.68,299.6,1800,99.27,"UMBS_Arub_7"
"5",-0.266,0.0952,53.5,1.57,1.67,6,0.5,2.25,25.14,24.81,25.48,49.95,50.33,11.745,14.847,36.51,45.96,299.6,1800,99.27,"UMBS_Arub_7"
"6",5.18,0.11,301,1.76,1.63,6,0.5,2.25,25.64,24.83,26.27,400.26,388.51,11.761,15.238,35.36,45.81,299.6,1800,99.27,"UMBS_Arub_7"
"7",5.04,0.1,296,1.65,1.67,6,0.5,2.25,25.8,24.97,26.47,400.08,388.7,11.875,15.136,35.5,45.06,299.6,1799,99.27,"UMBS_Arub_7"
"8",7.47,0.0815,419,1.4,1.73,6,0.5,2.25,25.67,25.04,26.09,600.55,583.95,11.921,14.689,35.91,44.09,299.6,1799,99.27,"UMBS_Arub_7"
"9",8.84,0.0691,552,1.22,1.76,6,0.5,2.25,25.6,25.04,26.07,800.61,781.02,11.99,14.39,36.25,43.37,299.6,1799,99.27,"UMBS_Arub_7"
"10",9.86,0.0654,705,1.17,1.79,6,0.5,2.25,25.62,25.16,26.07,999.32,977.27,12.039,14.35,36.34,43.19,299.6,1799,99.28,"UMBS_Arub_7"
"11",10.4,0.065,884,1.16,1.78,6,0.5,2.25,25.49,25.14,25.87,1200.57,1177.01,12.053,14.343,36.54,43.49,299.6,1800,99.28,"UMBS_Arub_7"
"12",10.6,0.0607,1150,1.07,1.75,6,0.5,2.25,25.16,24.9,25.47,1500.57,1476.13,12.118,14.222,37.48,43.99,299.6,1800,99.28,"UMBS_Arub_7"
"13",11.2,0.0567,1600,0.963,1.69,6,0.5,2.25,25.31,24.51,25.68,1999.86,1973.6,12.191,14.092,37.37,43.2,299.6,1800,99.28,"UMBS_Arub_7"
