"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",9.51,0.112,229,1.63,1.46,6,0.5,2.25,23.2,25.21,22.34,398.68,378.4,14.748,17.962,50.52,61.53,299.6,1800,97.73,"Guelph_Ptre_3"
"2",6.41,0.0989,172,1.46,1.47,6,0.5,2.25,22.98,25.07,22.15,299.03,285.36,14.799,17.666,51.51,61.3,299.6,1800,97.73,"Guelph_Ptre_3"
"3",3.86,0.0971,122,1.43,1.46,6,0.5,2.25,22.95,25,22.15,199.69,191.41,14.779,17.588,51.52,61.13,299.6,1800,97.73,"Guelph_Ptre_3"
"4",1.26,0.097,73.3,1.42,1.45,6,0.5,2.25,22.94,24.96,22.15,99.68,96.88,14.802,17.591,51.69,61.19,299.6,1800,97.72,"Guelph_Ptre_3"
"5",0.394,0.111,61,1.59,1.43,6,0.5,2.25,22.93,24.93,22.15,69.47,68.47,14.663,17.791,51.05,61.94,299.6,1800,97.73,"Guelph_Ptre_3"
"6",11.6,0.129,217,1.78,1.39,6,0.5,2.25,23.04,24.89,22.35,399.06,374.57,14.648,18.141,50.63,62.7,299.6,1800,97.72,"Guelph_Ptre_3"
"7",11.6,0.138,226,1.87,1.37,6,0.5,2.25,23.07,24.91,22.35,399.84,375.17,14.648,18.326,50.56,63.25,299.6,1800,97.72,"Guelph_Ptre_3"
"8",18.9,0.145,328,1.93,1.35,6,0.5,2.25,23.08,24.93,22.35,599.12,559.07,14.742,18.543,51.04,63.94,299.6,1800,97.72,"Guelph_Ptre_3"
"9",25.1,0.163,469,2.1,1.31,6,0.5,2.25,23.09,24.89,22.35,797.45,744,14.775,18.898,51.16,65.14,299.6,1800,97.71,"Guelph_Ptre_3"
"10",28.3,0.17,637,2.16,1.3,6,0.5,2.25,23.09,24.88,22.35,998.58,937.86,14.786,19.021,51.2,65.56,299.6,1800,97.71,"Guelph_Ptre_3"
"11",30,0.172,816,2.18,1.3,6,0.5,2.25,23.09,24.89,22.35,1199.67,1134.67,14.696,18.987,50.66,65.45,299.6,1800,97.71,"Guelph_Ptre_3"
"12",31.5,0.157,1060,2.04,1.32,6,0.5,2.25,23.09,24.9,22.35,1498.76,1429.8,14.802,18.814,51.24,64.85,299.6,1799,97.7,"Guelph_Ptre_3"
"13",32.4,0.142,1500,1.91,1.36,6,0.5,2.25,23.1,24.95,22.35,1998.6,1926.35,14.808,18.56,51.21,63.93,299.6,1799,97.69,"Guelph_Ptre_3"
