"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10,0.127,238,1.8,1.42,6,0.5,2.25,24.19,24.91,23.92,399.21,377.74,14.346,17.892,46.28,57.49,299.6,1800,97.36,"MMSF_Ltul_6"
"2",7.28,0.125,181,1.78,1.43,6,0.5,2.25,24.16,24.93,23.91,299.6,284.01,14.338,17.842,46.35,57.45,299.6,1800,97.36,"MMSF_Ltul_6"
"3",4.28,0.125,129,1.79,1.43,6,0.5,2.25,24.16,24.93,23.91,199.45,190.2,14.33,17.842,46.33,57.46,299.6,1800,97.36,"MMSF_Ltul_6"
"4",1.21,0.127,79,1.82,1.43,6,0.5,2.25,24.39,24.98,24.3,99.75,96.98,14.322,17.899,45.65,56.83,299.6,1800,97.36,"MMSF_Ltul_6"
"5",-0.324,0.13,53.3,1.88,1.45,6,0.5,2.25,24.58,25.12,24.5,49.96,50.42,14.314,18.003,45.13,56.52,299.6,1800,97.36,"MMSF_Ltul_6"
"6",10.6,0.135,238,1.92,1.43,6,0.5,2.25,24.6,25.04,24.51,399.97,377.36,14.281,18.05,44.97,56.6,299.6,1800,97.36,"MMSF_Ltul_6"
"7",10.5,0.129,233,1.85,1.44,6,0.5,2.25,24.09,25,23.71,399.24,376.79,14.268,17.905,46.33,57.9,299.6,1800,97.36,"MMSF_Ltul_6"
"8",15.1,0.122,351,1.76,1.44,6,0.5,2.25,24.36,24.88,23.79,600.59,568.41,14.141,17.605,44.95,55.96,299.6,1801,97.35,"MMSF_Ltul_6"
"9",17.6,0.0999,455,1.52,1.51,6,0.5,2.25,24.09,24.94,23.9,800.96,763.38,14.093,17.078,45.57,55.23,299.6,1801,97.35,"MMSF_Ltul_6"
"10",19.3,0.0851,564,1.35,1.56,6,0.5,2.25,24.4,25.06,24.31,1000.04,958.8,14.053,16.713,44.6,53.04,299.6,1801,97.35,"MMSF_Ltul_6"
"11",19.9,0.0741,690,1.21,1.61,6,0.5,2.25,24.39,25.15,24.3,1199.02,1156.41,14.081,16.47,44.84,52.31,299.6,1801,97.35,"MMSF_Ltul_6"
"12",21.5,0.0709,923,1.13,1.56,6,0.5,2.25,24.15,24.81,23.94,1500.34,1453.89,14.004,16.234,45.1,52.29,299.6,1800,97.35,"MMSF_Ltul_6"
"13",22.9,0.0614,1300,0.978,1.55,6,0.5,2.25,22.76,24.6,21.72,1999.63,1950.01,14.006,15.934,49.04,55.8,299.6,1800,97.34,"MMSF_Ltul_6"
