"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.97,0.102,226,1.44,1.41,6,0.5,2.25,21.97,25.12,20.91,398.58,379.55,15.526,18.349,57.61,67.83,300.2,1799,97.89,"MMSF_Salb_2"
"2",6.43,0.1,174,1.39,1.38,6,0.5,2.25,21.89,24.89,21.11,299.7,286.06,15.394,18.121,57.34,67.31,300.2,1800,97.89,"MMSF_Salb_2"
"3",3.87,0.104,127,1.43,1.37,6,0.5,2.25,22.43,24.83,22.09,201.04,192.76,15.326,18.126,55.3,65.15,300.2,1801,97.9,"MMSF_Salb_2"
"4",1.09,0.113,78.9,1.55,1.37,6,0.5,2.25,22.63,24.93,22.29,99.41,96.93,15.301,18.338,54.55,65.11,300.2,1801,97.89,"MMSF_Salb_2"
"5",-0.378,0.126,55.2,1.7,1.36,6,0.5,2.25,22.67,24.98,22.29,50.84,51.42,15.253,18.582,54.22,65.83,300.2,1801,97.89,"MMSF_Salb_2"
"6",10.6,0.138,243,1.83,1.34,6,0.5,2.25,22.7,25.01,22.29,400.87,378.32,15.267,18.85,54.18,66.65,300.2,1800,97.89,"MMSF_Salb_2"
"7",10.3,0.129,237,1.75,1.37,6,0.5,2.25,22.7,25.05,22.29,399.81,377.91,15.194,18.621,53.72,65.85,300.2,1800,97.89,"MMSF_Salb_2"
"8",12.1,0.0828,321,1.25,1.49,6,0.5,2.25,22.7,25.22,22.19,599.35,573.69,15.231,17.682,53.83,62.51,300.2,1800,97.89,"MMSF_Salb_2"
"9",9.47,0.0369,350,0.594,1.56,6,0.5,2.25,21.87,25.02,21.11,800.83,780.98,15.412,16.579,57.31,61.66,300.2,1799,97.88,"MMSF_Salb_2"
"10",10.5,0.0311,415,0.503,1.56,6,0.5,2.25,21.83,24.97,21.11,1000.09,978.17,15.483,16.471,57.72,61.4,300.2,1799,97.88,"MMSF_Salb_2"
"11",12.1,0.0293,487,0.474,1.56,6,0.5,2.25,21.82,24.97,21.11,1200.22,1174.97,15.516,16.447,57.87,61.34,300.2,1799,97.89,"MMSF_Salb_2"
"12",12.6,0.0245,619,0.402,1.58,6,0.5,2.25,21.83,24.99,21.11,1499.95,1473.67,15.519,16.309,57.85,60.8,300.2,1800,97.88,"MMSF_Salb_2"
"13",10,0.0158,919,0.262,1.6,6,0.5,2.25,21.76,24.86,21.11,1999.52,1978.5,15.384,15.899,57.6,59.53,300.2,1801,97.88,"MMSF_Salb_2"
