"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",16,0.339,273,3.4,1.1,6,0.5,2.25,25.52,24.86,26.27,398.02,363.6,14.27,20.916,43.08,62.56,300.5,1798,98.09,"BNZ_Bpap_6"
"2",12.3,0.348,204,3.49,1.1,6,0.5,2.25,25.55,24.92,26.27,298.63,272.21,14.203,21.019,42.71,62.74,300.5,1800,98.09,"BNZ_Bpap_6"
"3",7.81,0.351,139,3.49,1.1,6,0.5,2.25,25.56,24.94,26.27,199.44,182.57,14.267,21.095,42.87,62.93,300.5,1800,98.09,"BNZ_Bpap_6"
"4",2.63,0.343,77.2,3.41,1.09,6,0.5,2.25,25.54,24.89,26.27,98.44,92.56,14.407,21.062,43.44,62.93,300.5,1800,98.09,"BNZ_Bpap_6"
"5",0.0952,0.349,47.7,3.43,1.08,6,0.5,2.25,25.61,24.84,26.47,49.62,49.09,14.339,21.043,42.95,62.59,300.5,1801,98.09,"BNZ_Bpap_6"
"6",16.8,0.351,272,3.53,1.11,6,0.5,2.25,26.08,25.01,27.06,400.69,364.51,14.262,21.152,41.27,61.21,300.5,1799,98.08,"BNZ_Bpap_6"
"7",16.2,0.338,271,3.43,1.11,6,0.5,2.25,26.12,25.11,27.05,398.27,363.39,14.564,21.275,42.41,61.39,300.5,1800,98.08,"BNZ_Bpap_6"
"8",23.5,0.342,416,3.46,1.11,6,0.5,2.25,26.13,25.11,27.05,599.2,548.53,14.519,21.285,42.17,61.38,300.5,1801,98.08,"BNZ_Bpap_6"
"9",28.5,0.352,580,3.54,1.11,6,0.5,2.25,26.02,25.12,26.85,801.25,739.16,14.432,21.343,41.89,61.95,300.5,1800,98.08,"BNZ_Bpap_6"
"10",31.1,0.356,757,3.57,1.11,6,0.5,2.25,25.9,25.19,26.49,1000,931.19,14.491,21.474,42.37,62.78,300.5,1800,98.07,"BNZ_Bpap_6"
"11",32.7,0.358,941,3.52,1.09,6,0.5,2.25,25.64,25.06,26.27,1199.02,1125.82,14.556,21.443,43.23,63.68,300.5,1801,98.07,"BNZ_Bpap_6"
"12",34.3,0.359,1220,3.51,1.08,6,0.5,2.25,25.64,25.06,26.27,1499.55,1421.08,14.629,21.492,43.58,63.82,300.5,1800,98.07,"BNZ_Bpap_6"
"13",35.9,0.357,1700,3.48,1.08,6,0.5,2.25,25.6,25,26.27,2000.2,1915.3,14.648,21.444,43.59,63.82,300.5,1800,98.07,"BNZ_Bpap_6"
