"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",5.73,0.0529,204,0.765,1.41,6,0.5,2.25,22.21,25.07,21.1,400.16,388.12,16.817,18.319,61.03,66.48,300.2,1800,97.52,"UMBS_Pgra_1"
"2",4.05,0.0569,170,0.783,1.34,6,0.5,2.25,22.09,24.87,21.11,300.12,291.58,17.064,18.6,62.5,68,300.2,1799,97.52,"UMBS_Pgra_1"
"3",2.31,0.061,130,0.821,1.31,6,0.5,2.25,22.18,24.86,21.31,200.59,195.66,17.26,18.87,62.83,68.59,300.2,1799,97.52,"UMBS_Pgra_1"
"4",0.343,0.0651,88.1,0.86,1.29,6,0.5,2.25,22.21,24.9,21.31,99.62,98.76,17.49,19.175,63.61,69.6,300.2,1799,97.54,"UMBS_Pgra_1"
"5",-0.489,0.0891,58.6,1.11,1.23,6,0.5,2.25,23.26,24.74,23.27,49.73,50.6,17.361,19.529,59.12,66.5,300.2,1801,97.54,"UMBS_Pgra_1"
"6",8.72,0.0982,228,1.24,1.25,6,0.5,2.25,23.94,24.94,24.04,400.42,382.05,17.257,19.68,56.55,64.34,300.2,1800,97.54,"UMBS_Pgra_1"
"7",8.43,0.095,229,1.25,1.3,6,0.5,2.25,23.9,25.14,23.84,400.15,382.35,17.113,19.558,56.08,64.1,300.2,1800,97.53,"UMBS_Pgra_1"
"8",5.17,0.0338,330,0.507,1.45,6,0.5,2.25,22.55,25.14,21.64,599.72,588.8,17.057,18.053,60.64,64.18,300.2,1799,97.54,"UMBS_Pgra_1"
"9",4.01,0.0209,468,0.317,1.45,6,0.5,2.25,22.34,25.09,21.5,800.89,792.36,17.285,17.907,62.27,64.46,300.2,1799,97.53,"UMBS_Pgra_1"
"10",5.02,0.02,566,0.302,1.44,6,0.5,2.25,22.35,25.14,21.5,999.3,988.67,17.473,18.065,62.92,64.99,300.2,1799,97.54,"UMBS_Pgra_1"
"11",6.74,0.0204,632,0.303,1.42,6,0.5,2.25,22.12,25.1,21.11,1199.43,1185.24,17.63,18.225,64.35,66.5,300.2,1799,97.54,"UMBS_Pgra_1"
"12",6.75,0.0176,841,0.252,1.37,6,0.5,2.25,22.03,24.83,21.1,1499.81,1485.57,17.69,18.185,64.91,66.73,300.2,1800,97.55,"UMBS_Pgra_1"
"13",4.83,0.016,1460,0.233,1.4,6,0.5,2.25,23.3,24.81,23.26,1999.62,1989.03,17.443,17.901,59.28,60.84,300.2,1801,97.56,"UMBS_Pgra_1"
