"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",17.3,0.482,291,3.17,0.752,6,0.5,2.25,24.03,24.9,23.69,399.6,362.71,18.65,24.845,60.49,80.27,299.6,1801,96.92,"GR_Pbal_5"
"2",12.6,0.483,220,3.13,0.741,6,0.5,2.25,24.07,24.86,23.93,299.11,272.11,18.769,24.89,60.8,80.2,299.6,1801,96.92,"GR_Pbal_5"
"3",7.71,0.514,153,2.96,0.666,6,0.5,2.25,22.56,24.23,22.28,200.04,183.52,18.682,24.46,66.03,86.43,299.6,1801,96.92,"GR_Pbal_5"
"4",2.39,0.505,83.9,3.17,0.724,6,0.5,2.25,24.27,24.82,24.31,99.32,93.94,18.798,24.993,60.07,79.56,299.6,1801,96.92,"GR_Pbal_5"
"5",-0.399,0.489,51.1,3.19,0.746,6,0.5,2.25,24.24,24.98,24.12,49.68,50.16,18.838,25.063,60.31,79.93,299.6,1800,96.92,"GR_Pbal_5"
"6",16.5,0.48,296,3.17,0.755,6,0.5,2.25,24.27,25.04,24.12,400.44,365.05,18.896,25.094,60.39,79.89,299.6,1800,96.91,"GR_Pbal_5"
"7",16.9,0.477,292,3.17,0.759,6,0.5,2.25,24.28,25.07,24.12,399.68,363.44,18.927,25.122,60.45,79.92,299.6,1800,96.92,"GR_Pbal_5"
"8",23.2,0.477,453,3.2,0.764,6,0.5,2.25,24.3,25.11,24.12,600.72,550.77,18.91,25.15,60.11,79.94,299.6,1800,96.91,"GR_Pbal_5"
"9",26.6,0.465,626,3.13,0.765,6,0.5,2.25,24.31,25.13,24.12,800.15,742.15,19.067,25.177,60.78,79.95,299.6,1800,96.91,"GR_Pbal_5"
"10",28.7,0.458,807,3.09,0.764,6,0.5,2.25,24.21,25.13,23.92,999.01,935.72,19.136,25.175,61.39,80.46,299.6,1800,96.91,"GR_Pbal_5"
"11",30.1,0.454,994,3.05,0.758,6,0.5,2.25,24.18,25.1,23.92,1198.5,1131.35,19.231,25.18,61.78,80.6,299.6,1799,96.9,"GR_Pbal_5"
"12",31,0.439,1280,2.94,0.754,6,0.5,2.25,24.14,25.03,23.92,1498.95,1428.39,19.336,25.085,62.34,80.48,299.6,1801,96.91,"GR_Pbal_5"
"13",32.8,0.445,1760,2.99,0.756,6,0.5,2.25,24.13,25,23.92,2000.35,1923.24,19.172,25.001,61.56,80.28,299.6,1801,96.9,"GR_Pbal_5"
