"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",9.47,0.14,257,2.18,1.59,6,0.5,2.25,24.15,25.61,23.8,399.35,378.78,13.089,17.374,42.65,56.62,300.2,1800,98.53,"KBS_Asac_3"
"2",6.7,0.131,193,1.96,1.52,6,0.5,2.25,22.27,25.1,21.49,299.84,285.34,13.199,17.041,48.49,62.23,300.2,1800,98.53,"KBS_Asac_3"
"3",4.02,0.136,139,1.98,1.48,6,0.5,2.25,22.21,24.84,21.7,201.02,192.22,13.086,16.972,48.2,62.2,300.2,1801,98.53,"KBS_Asac_3"
"4",1.18,0.139,80.6,2,1.47,6,0.5,2.25,22.57,24.86,22.28,99.87,97.12,13.11,17.045,47.31,61.12,300.2,1801,98.53,"KBS_Asac_3"
"5",-0.356,0.153,53.6,2.17,1.46,6,0.5,2.25,22.61,24.89,22.28,50.38,50.87,13.019,17.279,46.83,61.83,300.2,1800,98.53,"KBS_Asac_3"
"6",9.71,0.164,271,2.31,1.45,6,0.5,2.25,22.65,24.97,22.28,400.38,379.22,12.941,17.478,46.38,62.39,300.2,1799,98.53,"KBS_Asac_3"
"7",9.52,0.162,271,2.3,1.46,6,0.5,2.25,22.67,25.04,22.28,399.23,378.47,12.991,17.505,46.57,62.41,300.2,1799,98.53,"KBS_Asac_3"
"8",12.6,0.133,400,2.05,1.56,6,0.5,2.25,22.59,25.24,22.04,599.2,571.63,12.885,16.904,46.16,60.58,300.2,1799,98.54,"KBS_Asac_3"
"9",8.51,0.039,409,0.713,1.79,6,0.5,2.25,21,25.13,19.72,799.23,781.1,12.963,14.367,51.26,56.72,300.2,1799,98.54,"KBS_Asac_3"
"10",10,0.034,480,0.616,1.77,6,0.5,2.25,20.87,24.95,19.74,998.74,977.54,13.011,14.225,51.88,56.61,300.2,1799,98.54,"KBS_Asac_3"
"11",11.6,0.0348,611,0.622,1.75,6,0.5,2.25,20.81,24.85,19.74,1200.33,1175.78,13.01,14.235,51.97,56.86,300.2,1799,98.55,"KBS_Asac_3"
"12",7.5,0.0156,678,0.294,1.83,6,0.5,2.25,20.93,24.99,19.94,1500.07,1484.21,13.105,13.686,51.95,54.25,300.2,1799,98.54,"KBS_Asac_3"
"13",8.64,0.0131,876,0.248,1.84,6,0.5,2.25,20.94,25,19.94,1999.44,1981.18,13.153,13.642,52.13,54.08,300.2,1801,98.55,"KBS_Asac_3"
