"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10,0.126,238,1.43,1.14,6,0.5,2.25,23.74,25.17,23.31,398.92,377.79,18.314,21.11,60.88,70.17,299.6,1800,98.03,"Guelph_Fgra_1"
"2",7.92,0.137,183,1.48,1.09,6,0.5,2.25,23.12,25,22.33,301,284.3,18.443,21.339,63.82,73.64,299.6,1800,98.03,"Guelph_Fgra_1"
"3",5.36,0.163,130,1.63,1.02,6,0.5,2.25,23.03,24.81,22.35,200.33,188.98,18.426,21.619,63.94,75.02,299.6,1800,98.03,"Guelph_Fgra_1"
"4",2.51,0.192,71.1,1.84,0.991,6,0.5,2.25,23.4,24.87,22.94,100.32,94.94,18.479,22.078,62.7,74.9,299.6,1800,98.03,"Guelph_Fgra_1"
"5",0.382,0.239,59.9,2.12,0.937,6,0.5,2.25,23.44,24.91,22.94,64.68,63.65,18.554,22.707,62.8,76.85,299.6,1800,98.03,"Guelph_Fgra_1"
"6",13.7,0.201,249,1.86,0.961,6,0.5,2.25,21.24,24.83,19.79,400.5,371.71,18.663,22.304,72.2,86.28,299.6,1800,98.02,"Guelph_Fgra_1"
"7",13.9,0.264,272,2.24,0.903,6,0.5,2.25,23.79,24.93,23.53,399.75,370.2,18.717,23.092,62.02,76.52,299.6,1800,98.02,"Guelph_Fgra_1"
"8",18.7,0.234,410,2.09,0.939,6,0.5,2.25,23.75,25.08,23.33,597.67,557.79,18.936,23.018,63.2,76.47,299.6,1800,98.02,"Guelph_Fgra_1"
"9",22.6,0.22,563,2.02,0.962,6,0.5,2.25,23.52,25.08,22.94,800.67,752.27,18.819,22.779,63.41,76.76,299.6,1800,98.02,"Guelph_Fgra_1"
"10",24.7,0.207,727,1.93,0.972,6,0.5,2.25,23.49,25.06,22.94,999.77,946.55,18.848,22.633,63.6,76.38,299.6,1799,98.02,"Guelph_Fgra_1"
"11",25.8,0.189,895,1.79,0.98,6,0.5,2.25,23.24,24.97,22.54,1201.05,1145.32,18.872,22.385,64.68,76.72,299.6,1799,98.03,"Guelph_Fgra_1"
"12",26.8,0.17,1150,1.65,0.993,6,0.5,2.25,23.18,24.9,22.55,1500.48,1442.12,18.898,22.122,64.99,76.08,299.6,1799,98.03,"Guelph_Fgra_1"
"13",26.5,0.148,1610,1.48,1.02,6,0.5,2.25,23.17,24.91,22.55,1998.95,1940.1,18.988,21.886,65.5,75.31,299.6,1799,98.02,"Guelph_Fgra_1"
