"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.27,0.167,301,2.3,1.44,6,0.5,2.25,23.11,25.5,21.55,399.59,383.26,13.934,18.449,48.9,64.76,299.6,1801,99.61,"Auburn_Mgra_16"
"2",5.04,0.151,225,2.11,1.45,6,0.5,2.25,22.87,25.51,21.16,298.82,287.5,14.188,18.344,50.52,65.32,299.6,1801,99.61,"Auburn_Mgra_16"
"3",2.9,0.174,159,2.21,1.33,6,0.5,2.25,22.48,25.18,20.75,198.35,191.69,14.55,18.897,53.36,68.87,299.6,1800,99.6,"Auburn_Mgra_16"
"4",0.59,0.199,92.4,2.37,1.26,6,0.5,2.25,22.37,24.91,20.63,101.07,99.42,14.496,19.151,53.42,70.29,299.6,1801,99.6,"Auburn_Mgra_16"
"5",-0.698,0.236,55.7,2.59,1.18,6,0.5,2.25,22.44,24.75,20.73,50.43,51.56,14.53,19.622,53.23,71.68,299.6,1800,99.6,"Auburn_Mgra_16"
"6",7.15,0.234,322,2.63,1.2,6,0.5,2.25,22.42,25.01,20.77,399.01,382.68,14.703,19.858,54.1,72.65,299.6,1800,99.59,"Auburn_Mgra_16"
"7",7.3,0.206,315,2.42,1.24,6,0.5,2.25,22.42,25.03,20.77,399.87,383.4,14.722,19.482,54.14,71.27,299.6,1800,99.59,"Auburn_Mgra_16"
"8",9.73,0.138,448,1.87,1.4,6,0.5,2.25,22.68,25.24,20.98,600.1,578.46,14.689,18.364,52.91,66.15,299.6,1800,99.59,"Auburn_Mgra_16"
"9",11,0.117,603,1.59,1.38,6,0.5,2.25,22.4,24.93,20.68,799.15,774.74,14.775,17.905,54.19,65.57,299.6,1800,99.58,"Auburn_Mgra_16"
"10",11.8,0.1,758,1.43,1.44,6,0.5,2.25,22.32,25.11,20.6,999.88,973.47,14.883,17.686,54.94,65.08,299.6,1800,99.58,"Auburn_Mgra_16"
"11",12.9,0.0921,915,1.32,1.45,6,0.5,2.25,22.25,25.07,20.53,1200.52,1171.64,14.859,17.464,54.91,64.54,299.6,1800,99.58,"Auburn_Mgra_16"
"12",13.3,0.0806,1160,1.18,1.48,6,0.5,2.25,22.27,25.06,20.58,1499.93,1469.74,14.913,17.238,55.05,63.64,299.6,1800,99.58,"Auburn_Mgra_16"
"13",14,0.0736,1610,1.11,1.51,6,0.5,2.25,22.69,25.21,21.16,2000.63,1968.17,14.969,17.152,53.86,61.72,299.6,1800,99.58,"Auburn_Mgra_16"
