"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",15.9,0.292,263,2.59,0.957,6,0.5,2.25,24.45,25.13,24.31,398.51,364.8,17.857,22.933,57.24,73.08,299.6,1800,98.03,"Guelph_Pgra_1"
"2",11.6,0.264,194,2.46,0.992,6,0.5,2.25,24.12,25.2,23.72,299.17,274.67,17.885,22.699,58.43,73.75,299.6,1800,98.03,"Guelph_Pgra_1"
"3",7.08,0.248,133,2.34,0.997,6,0.5,2.25,23.85,25.11,23.33,200.38,185.34,17.906,22.478,59.46,74.25,299.6,1800,98.03,"Guelph_Pgra_1"
"4",2.3,0.237,75.7,2.27,1.01,6,0.5,2.25,23.79,25.07,23.33,99.04,94,17.851,22.293,59.43,73.91,299.6,1800,98.03,"Guelph_Pgra_1"
"5",0.241,0.218,55.1,2.15,1.03,6,0.5,2.25,23.75,25.03,23.33,58.75,58.02,17.787,21.995,59.11,73.1,299.6,1800,98.03,"Guelph_Pgra_1"
"6",14.3,0.207,245,2.05,1.03,6,0.5,2.25,23.75,25,23.33,399.6,369.47,17.915,21.923,59.75,72.85,299.6,1800,98.03,"Guelph_Pgra_1"
"7",14.1,0.204,245,2.03,1.04,6,0.5,2.25,23.75,25.01,23.33,399.3,369.64,17.932,21.901,59.8,72.78,299.6,1800,98.04,"Guelph_Pgra_1"
"8",20.6,0.192,364,1.95,1.05,6,0.5,2.25,23.75,25.03,23.33,598.88,555.49,17.955,21.774,59.86,72.35,299.6,1800,98.03,"Guelph_Pgra_1"
"9",24.5,0.166,486,1.77,1.1,6,0.5,2.25,23.76,25.1,23.33,799.41,747.78,17.981,21.458,59.91,71.27,299.6,1800,98.03,"Guelph_Pgra_1"
"10",27,0.151,624,1.66,1.12,6,0.5,2.25,23.76,25.11,23.33,998.34,941.08,17.994,21.246,59.94,70.57,299.6,1800,98.03,"Guelph_Pgra_1"
"11",28.4,0.137,772,1.54,1.14,6,0.5,2.25,23.65,25.1,23.14,1199.54,1139.17,18.016,21.031,60.38,70.3,299.6,1800,98.03,"Guelph_Pgra_1"
"12",30.2,0.123,1000,1.42,1.16,6,0.5,2.25,23.53,25.12,22.94,1498.29,1433.75,18.059,20.843,60.97,70.19,299.6,1799,98.03,"Guelph_Pgra_1"
"13",31.6,0.114,1440,1.33,1.17,6,0.5,2.25,23.49,25.09,22.94,1998.6,1930.18,18.087,20.699,61.18,69.86,299.6,1799,98.03,"Guelph_Pgra_1"
