"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",0.3,0.0182,168,0.323,1.74,6,0.5,2.25,23.34,24.74,23.7,200.03,199.3,13.366,14.003,46.23,48.42,300.2,1801,99.5,"UMBS_Qrub_12"
"2",-0.195,0.0226,111,0.41,1.78,6,0.5,2.25,23.67,24.96,24.05,99.54,99.84,13.176,13.984,44.7,47.38,300.2,1800,99.5,"UMBS_Qrub_12"
"3",-0.514,0.0318,76.5,0.588,1.82,6,0.5,2.25,23.76,25.27,23.84,51.26,52.23,12.998,14.156,43.81,47.71,300.2,1799,99.5,"UMBS_Qrub_12"
"4",4.65,0.0451,213,0.798,1.76,6,0.5,2.25,22.39,25.12,21.89,399.89,389.97,12.968,14.54,47.48,53.23,300.2,1799,99.5,"UMBS_Qrub_12"
"5",5.39,0.0484,198,0.842,1.73,6,0.5,2.25,22.34,25.06,21.89,399.63,388.2,13.052,14.71,48.03,54.02,300.2,1799,99.5,"UMBS_Qrub_12"
"6",9.34,0.0542,285,0.926,1.7,6,0.5,2.25,22.34,25.08,21.89,598.74,579.01,13.192,15.015,48.57,55.16,300.2,1799,99.5,"UMBS_Qrub_12"
"7",12.4,0.0536,379,0.917,1.7,6,0.5,2.25,22.36,25.17,21.89,799.05,772.85,13.394,15.199,49.27,55.75,300.2,1800,99.5,"UMBS_Qrub_12"
"8",14.8,0.0505,472,0.86,1.69,6,0.5,2.25,21.91,25.12,21.09,998.91,967.76,13.504,15.197,51.02,57.3,300.2,1800,99.5,"UMBS_Qrub_12"
"9",15.8,0.0458,583,0.776,1.68,6,0.5,2.25,21.82,25.04,21.11,1200.21,1166.87,13.626,15.155,51.67,57.47,300.2,1799,99.5,"UMBS_Qrub_12"
"10",15.2,0.0333,697,0.578,1.71,6,0.5,2.25,21.82,25.14,21.11,1499.83,1467.75,13.868,15.007,52.57,56.89,300.2,1800,99.5,"UMBS_Qrub_12"
"11",16.1,0.0265,945,0.457,1.7,6,0.5,2.25,21.43,25,20.52,2001.12,1967.16,13.994,14.894,54.33,57.83,300.2,1800,99.5,"UMBS_Qrub_12"
