"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",1.67,0.0133,186,0.218,1.61,6,0.5,2.25,22.79,24.64,21.78,400.27,396.74,14.598,15.027,52.35,53.89,299.6,1800,99.88,"Blandy_Asac_2"
"2",2.32,0.032,172,0.506,1.56,6,0.5,2.25,23.7,24.64,23.74,300.34,295.39,14.5,15.497,49.25,52.63,299.6,1800,99.87,"Blandy_Asac_2"
"3",1.68,0.0392,122,0.63,1.6,6,0.5,2.25,24.44,24.94,24.7,199.7,196.09,14.494,15.737,47.17,51.12,299.6,1800,99.87,"Blandy_Asac_2"
"4",0.431,0.0503,82.5,0.769,1.53,6,0.5,2.25,24.38,24.69,23.3,99.81,98.79,14.464,15.979,47.16,52,299.6,1800,99.88,"Blandy_Asac_2"
"5",-0.222,0.0713,53.6,1.03,1.45,6,0.5,2.25,24.38,24.51,25.02,49.38,49.73,14.394,16.415,46.95,53.53,299.6,1800,99.87,"Blandy_Asac_2"
"6",4.7,0.0464,219,0.732,1.57,6,0.5,2.25,24.1,24.84,23.86,401.16,391.17,14.386,15.829,47.67,52.46,299.6,1800,99.87,"Blandy_Asac_2"
"7",3.6,0.0342,215,0.494,1.43,6,0.5,2.25,22.93,23.85,22.62,400.33,392.73,14.384,15.359,51.17,54.64,299.6,1800,99.87,"Blandy_Asac_2"
"8",4.53,0.026,297,0.436,1.66,6,0.5,2.25,24.2,25,24.31,600.93,591.34,14.382,15.243,47.44,50.21,299.6,1801,99.86,"Blandy_Asac_2"
"9",5.94,0.0252,391,0.41,1.61,6,0.5,2.25,23.47,24.66,23.28,799.7,787.17,14.301,15.109,49.21,51.99,299.6,1800,99.86,"Blandy_Asac_2"
"10",7.04,0.0257,523,0.428,1.64,6,0.5,2.25,24.64,24.87,25.13,1000.83,985.88,14.302,15.147,45.91,48.62,299.6,1800,99.86,"Blandy_Asac_2"
"11",6.79,0.0184,566,0.321,1.72,6,0.5,2.25,23.86,25.18,23.5,1200.57,1186.22,14.369,15.001,48.31,50.44,299.6,1800,99.85,"Blandy_Asac_2"
"12",6.41,0.0157,797,0.275,1.72,6,0.5,2.25,24.07,25.18,24.09,1499.81,1486.16,14.432,14.973,47.9,49.7,299.6,1799,99.85,"Blandy_Asac_2"
"13",5.43,0.00979,1060,0.165,1.65,6,0.5,2.25,23.2,24.79,23.21,1999.44,1987.9,14.576,14.901,51.02,52.15,299.6,1799,99.85,"Blandy_Asac_2"
