"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",17.1,0.386,276,3.67,1.06,6,0.5,2.25,25.27,24.87,25.87,399.7,362.78,14.357,21.539,43.53,64.94,299.6,1800,97.44,"BNZ_Ptre_5"
"2",12.4,0.37,207,3.62,1.08,6,0.5,2.25,25.36,25.04,25.87,298.94,272.17,14.56,21.644,44.1,64.92,299.6,1800,97.44,"BNZ_Ptre_5"
"3",7.69,0.366,141,3.64,1.1,6,0.5,2.25,25.41,25.17,25.87,199.48,182.74,14.592,21.717,44.07,64.95,299.6,1799,97.44,"BNZ_Ptre_5"
"4",2.38,0.362,79.5,3.6,1.09,6,0.5,2.25,25.07,25.14,25.28,98.51,93.07,14.635,21.683,45.1,66.18,299.6,1800,97.44,"BNZ_Ptre_5"
"5",-0.071,0.386,49.2,3.71,1.07,6,0.5,2.25,25.09,25.02,25.51,49.97,49.75,14.423,21.715,43.97,66.19,298.7,1800,97.44,"BNZ_Ptre_5"
"6",16.2,0.363,277,3.52,1.07,6,0.5,2.25,24.77,25.01,24.9,398.72,363.76,14.796,21.691,46.4,67.39,299.6,1799,97.43,"BNZ_Ptre_5"
"7",16.4,0.363,275,3.51,1.07,6,0.5,2.25,24.77,25.01,24.9,398.71,363.21,14.844,21.724,46.55,67.5,299.6,1800,97.43,"BNZ_Ptre_5"
"8",24.3,0.378,421,3.62,1.06,6,0.5,2.25,24.77,25.02,24.9,599.42,546.74,14.72,21.805,45.79,67.73,299.6,1800,97.43,"BNZ_Ptre_5"
"9",29,0.379,586,3.6,1.05,6,0.5,2.25,24.78,25.04,24.9,801.21,737.88,14.871,21.914,46.16,68.03,299.6,1800,97.43,"BNZ_Ptre_5"
"10",32.2,0.379,759,3.57,1.04,6,0.5,2.25,24.79,25.05,24.9,999.67,928.52,15.038,22.034,46.65,68.35,299.6,1799,97.43,"BNZ_Ptre_5"
"11",33.2,0.363,939,3.41,1.04,6,0.5,2.25,24.81,25.07,24.9,1197.06,1122.89,15.469,22.155,48.37,68.68,299.6,1799,97.43,"BNZ_Ptre_5"
"12",35.6,0.369,1220,3.45,1.03,6,0.5,2.25,24.81,25.11,24.9,1498.98,1417.83,15.528,22.274,48.43,69.01,299.6,1799,97.43,"BNZ_Ptre_5"
"13",38.3,0.381,1700,3.5,1.02,6,0.5,2.25,24.82,25.12,24.9,1999.96,1909.87,15.561,22.421,48.18,69.42,299.6,1799,97.43,"BNZ_Ptre_5"
