"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12,0.321,296,4.34,1.47,6,0.5,2.25,26.55,24.89,27.84,398.45,371.27,8.854,17.403,25.18,48.59,299.6,1799,97.3,"GR_Ptre_11"
"2",9.31,0.302,217,4.26,1.52,6,0.5,2.25,26.64,25.13,27.84,298.81,277.8,8.97,17.347,25.36,48.16,299.6,1799,97.3,"GR_Ptre_11"
"3",5.75,0.275,145,4.05,1.57,6,0.5,2.25,26.41,25.18,27.45,199.17,186.14,8.945,16.927,25.51,47.65,299.6,1799,97.3,"GR_Ptre_11"
"4",1.72,0.266,81.6,3.91,1.56,6,0.5,2.25,26.27,25.1,27.25,99.43,95.24,9.176,16.872,26.48,47.89,299.6,1799,97.3,"GR_Ptre_11"
"5",-0.222,0.243,49.8,3.68,1.59,6,0.5,2.25,26.26,25.1,27.25,49.47,49.55,9.283,16.528,26.76,46.93,299.6,1800,97.3,"GR_Ptre_11"
"6",11.8,0.209,267,3.34,1.66,6,0.5,2.25,26.27,25.14,27.25,399.32,373.3,9.329,15.902,26.76,45.13,299.6,1800,97.3,"GR_Ptre_11"
"7",11.9,0.198,262,3.23,1.69,6,0.5,2.25,26.17,25.13,27.06,399.96,373.8,9.247,15.613,26.4,44.59,299.6,1800,97.3,"GR_Ptre_11"
"8",15.9,0.163,386,2.79,1.74,6,0.5,2.25,26.14,25.13,27.06,599.57,564.63,9.485,14.997,27.37,42.9,299.6,1800,97.31,"GR_Ptre_11"
"9",17.4,0.11,480,2.07,1.88,6,0.5,2.25,25.99,25.12,26.86,800.93,762.88,9.55,13.643,27.56,39.38,299.6,1800,97.31,"GR_Ptre_11"
"10",18.2,0.0839,577,1.66,1.96,6,0.5,2.25,25.98,25.18,26.8,999.28,959.69,9.642,12.929,27.83,37.33,299.6,1800,97.31,"GR_Ptre_11"
"11",18,0.0628,659,1.29,2,6,0.5,2.25,25.73,25.09,26.47,1199.13,1160.04,9.739,12.283,28.55,36.01,299.6,1799,97.32,"GR_Ptre_11"
"12",16,0.0394,768,0.843,2.07,6,0.5,2.25,25.7,25.09,26.47,1499.9,1465.41,9.903,11.572,29.07,33.97,299.6,1799,97.32,"GR_Ptre_11"
"13",16.7,0.0317,1060,0.688,2.1,6,0.5,2.25,25.71,25.12,26.47,1999.74,1963.54,10.005,11.368,29.36,33.36,299.6,1799,97.32,"GR_Ptre_11"
