"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.06,0.0327,184,0.435,1.29,6,0.5,2.25,21.99,25.12,21.1,400.1,391.64,18.69,19.544,69.05,72.14,300.2,1800,97.88,"MMSF_Uame_1"
"2",2.6,0.0315,156,0.407,1.25,6,0.5,2.25,21.84,24.91,21.11,299.7,294.26,18.772,19.57,70.01,72.9,300.2,1801,97.88,"MMSF_Uame_1"
"3",1.47,0.0334,123,0.423,1.23,6,0.5,2.25,21.91,24.84,21.31,201.2,198.08,18.808,19.638,69.84,72.85,300.2,1800,97.88,"MMSF_Uame_1"
"4",0.174,0.0355,89,0.453,1.23,6,0.5,2.25,22.07,24.95,21.51,99.31,98.88,18.89,19.777,69.48,72.65,300.2,1800,97.88,"MMSF_Uame_1"
"5",-0.442,0.0411,67.8,0.52,1.23,6,0.5,2.25,22.1,25,21.51,50.66,51.49,18.92,19.938,69.44,73.11,300.2,1799,97.87,"MMSF_Uame_1"
"6",5.03,0.0462,207,0.571,1.2,6,0.5,2.25,22.1,24.97,21.5,400.85,390.35,19.019,20.138,69.82,73.84,300.2,1800,97.87,"MMSF_Uame_1"
"7",5.15,0.0487,210,0.595,1.19,6,0.5,2.25,22.09,24.93,21.5,399.29,388.53,19.041,20.205,69.93,74.13,300.2,1800,97.87,"MMSF_Uame_1"
"8",7.82,0.047,302,0.567,1.17,6,0.5,2.25,22.07,24.87,21.5,598.6,582.3,19.123,20.233,70.32,74.31,300.2,1800,97.87,"MMSF_Uame_1"
"9",9.8,0.0423,391,0.522,1.2,6,0.5,2.25,22.09,24.95,21.51,799.76,779.36,19.131,20.153,70.19,73.94,300.2,1799,97.88,"MMSF_Uame_1"
"10",10.9,0.0358,469,0.452,1.22,6,0.5,2.25,22.1,25.03,21.5,1000.39,977.73,19.157,20.042,70.22,73.47,300.2,1799,97.89,"MMSF_Uame_1"
"11",12.1,0.032,546,0.405,1.22,6,0.5,2.25,22.09,24.98,21.5,1199.42,1174.34,19.156,19.949,70.3,73.21,300.2,1799,97.89,"MMSF_Uame_1"
"12",14,0.0304,707,0.381,1.21,6,0.5,2.25,22.04,24.84,21.53,1500.29,1471.29,19.072,19.818,70.18,72.93,300.2,1800,97.9,"MMSF_Uame_1"
"13",12.7,0.0213,981,0.281,1.27,6,0.5,2.25,22.21,25.01,21.7,2000.4,1973.85,18.98,19.532,69.15,71.17,300.2,1799,97.9,"MMSF_Uame_1"
