"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",14.1,0.137,190,1.91,1.41,6,0.5,2.25,22.3,25.09,21.22,399.92,370.19,14.596,18.355,52.67,66.22,299.6,1801,97.5,"Guelph_Fnig_4"
"2",11.8,0.186,161,2.28,1.26,6,0.5,2.25,22.32,24.82,21.37,299.12,274.22,14.85,19.331,53.83,69.63,299.6,1801,97.51,"Guelph_Fnig_4"
"3",7.55,0.211,117,2.49,1.22,6,0.5,2.25,22.69,24.87,21.96,198.14,182.11,14.911,19.796,52.91,69.77,299.6,1800,97.51,"Guelph_Fnig_4"
"4",2.59,0.229,72.2,2.63,1.2,6,0.5,2.25,22.73,24.91,21.96,99.22,93.54,14.969,20.124,52.97,70.71,299.6,1800,97.5,"Guelph_Fnig_4"
"5",-0.0282,0.261,49,2.82,1.15,6,0.5,2.25,22.75,24.87,21.96,49.94,49.71,15.042,20.583,53.2,72.25,299.6,1800,97.51,"Guelph_Fnig_4"
"6",19.6,0.313,241,3.16,1.09,6,0.5,2.25,22.93,24.9,22.15,400.19,358.62,15.007,21.211,52.36,73.65,299.6,1799,97.51,"Guelph_Fnig_4"
"7",19.6,0.306,239,3.15,1.11,6,0.5,2.25,22.95,24.95,22.15,399.85,358.37,14.977,21.148,51.96,73.38,299.6,1799,97.5,"Guelph_Fnig_4"
"8",26.7,0.261,355,2.87,1.17,6,0.5,2.25,22.96,25.02,22.15,600.16,543.52,15.063,20.698,52.22,71.75,299.6,1799,97.51,"Guelph_Fnig_4"
"9",31.6,0.219,472,2.58,1.23,6,0.5,2.25,22.99,25.12,22.15,801.17,734.18,15.168,20.232,52.5,70.04,299.6,1800,97.51,"Guelph_Fnig_4"
"10",35.6,0.198,599,2.4,1.25,6,0.5,2.25,22.96,25.09,22.15,1000.22,924.57,15.239,19.943,52.81,69.12,299.6,1799,97.51,"Guelph_Fnig_4"
"11",37.3,0.174,735,2.16,1.27,6,0.5,2.25,22.69,25,21.76,1199.88,1120.3,15.336,19.58,54.04,69.01,299.6,1799,97.52,"Guelph_Fnig_4"
"12",39.9,0.154,952,1.96,1.29,6,0.5,2.25,22.66,24.95,21.76,1501.15,1415.74,15.428,19.273,54.47,68.05,299.6,1800,97.52,"Guelph_Fnig_4"
"13",41.6,0.139,1370,1.8,1.31,6,0.5,2.25,22.65,24.92,21.76,2000.06,1909.77,15.501,19.041,54.75,67.26,299.6,1799,97.51,"Guelph_Fnig_4"
