"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",0.114,0.00593,361,0.0793,1.28,6,0.5,2.25,24.51,25.27,24.04,400.16,399.87,19.832,19.988,62.8,63.28,300.5,1799,97.78,"MMSF_Qalb_3"
"2",-0.0787,0.00437,322,0.0571,1.25,6,0.5,2.25,24.01,25.1,23.44,299.64,299.76,19.843,19.955,64.72,65.09,300.5,1800,97.78,"MMSF_Qalb_3"
"3",-0.21,0.00598,252,0.0762,1.22,6,0.5,2.25,24.04,24.98,23.72,200.08,200.46,19.882,20.031,64.77,65.24,300.5,1799,97.79,"MMSF_Qalb_3"
"4",-0.356,0.00561,199,0.0702,1.19,6,0.5,2.25,23.78,24.87,23.5,99.52,100.22,19.92,20.057,65.92,66.36,300.5,1800,97.78,"MMSF_Qalb_3"
"5",-0.307,0.0106,95.3,0.122,1.1,6,0.5,2.25,24.28,24.39,24.86,49.64,50.24,19.893,20.132,63.95,64.71,300.5,1800,97.78,"MMSF_Qalb_3"
"6",0.377,0.008,316,0.104,1.24,6,0.5,2.25,24.34,25.14,24.11,400.07,399.23,19.893,20.096,63.63,64.28,300.5,1800,97.78,"MMSF_Qalb_3"
"7",0.378,0.0093,327,0.114,1.17,6,0.5,2.25,24.31,24.8,24.11,400.1,399.25,19.905,20.129,63.8,64.52,300.5,1799,97.78,"MMSF_Qalb_3"
"8",0.762,0.00626,394,0.0791,1.21,6,0.5,2.25,23.8,24.95,23.32,600.78,599.17,19.92,20.075,65.85,66.35,300.5,1800,97.79,"MMSF_Qalb_3"
"9",0.756,0.00776,629,0.0888,1.09,6,0.5,2.25,22.96,24.32,22.56,800.18,798.53,19.859,20.032,69.03,69.63,300.5,1800,97.79,"MMSF_Qalb_3"
"10",1.11,0.00801,760,0.0902,1.08,6,0.5,2.25,23.47,24.21,23.13,1000.22,997.82,19.822,19.999,66.83,67.42,300.5,1800,97.8,"MMSF_Qalb_3"
"11",1.17,0.00995,986,0.125,1.21,6,0.5,2.25,24.57,24.92,24.7,1199.31,1196.68,19.78,20.025,62.43,63.18,300.5,1800,97.8,"MMSF_Qalb_3"
"12",1.13,0.00641,1190,0.0817,1.22,6,0.5,2.25,23.98,24.92,23.72,1499.31,1496.81,19.744,19.904,64.58,65.09,300.5,1799,97.8,"MMSF_Qalb_3"
"13",2.14,0.00839,1550,0.106,1.2,6,0.5,2.25,24.2,24.84,24.57,1999.28,1994.58,19.697,19.904,63.62,64.28,300.5,1800,97.8,"MMSF_Qalb_3"
