"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",5.09,0.0403,179,0.446,1.07,6,0.5,2.25,21.94,25.19,20.9,399.68,389.16,21.017,21.888,77.93,81.08,300.2,1799,97.95,"MMSF_Salb_7"
"2",4.66,0.0584,156,0.59,0.988,6,0.5,2.25,21.76,24.89,20.91,300.04,290.39,21.014,22.166,78.72,83.03,300.2,1799,97.94,"MMSF_Salb_7"
"3",3.23,0.0746,120,0.718,0.947,6,0.5,2.25,21.84,24.83,21.11,200.03,193.29,21.075,22.478,78.62,83.76,300.2,1800,97.94,"MMSF_Salb_7"
"4",0.925,0.095,80.3,0.888,0.928,6,0.5,2.25,22.12,24.92,21.5,99.84,97.81,21.103,22.838,77.41,83.66,300.2,1799,97.94,"MMSF_Salb_7"
"5",-0.479,0.109,57.1,0.985,0.906,6,0.5,2.25,22.15,24.93,21.5,49.71,50.57,21.156,23.08,77.54,84.42,300.2,1800,97.94,"MMSF_Salb_7"
"6",12,0.131,217,1.13,0.868,6,0.5,2.25,22.15,24.88,21.5,399.2,374.45,21.168,23.367,77.58,85.46,300.2,1800,97.94,"MMSF_Salb_7"
"7",12.3,0.139,220,1.18,0.862,6,0.5,2.25,22.15,24.91,21.5,399.17,373.69,21.175,23.484,77.6,85.86,300.2,1799,97.94,"MMSF_Salb_7"
"8",18.4,0.142,336,1.21,0.864,6,0.5,2.25,22.15,24.89,21.5,599.38,561.31,21.071,23.43,77.06,85.69,300.2,1800,97.94,"MMSF_Salb_7"
"9",14.7,0.0703,419,0.703,0.982,6,0.5,2.25,22.14,24.99,21.5,801.43,771.05,21.049,22.423,77.01,82.04,300.2,1800,97.93,"MMSF_Salb_7"
"10",14.1,0.0501,501,0.528,1.03,6,0.5,2.25,22.14,25.04,21.5,1000.34,971.17,21.034,22.067,76.95,80.73,300.2,1800,97.93,"MMSF_Salb_7"
"11",14.3,0.0394,566,0.426,1.05,6,0.5,2.25,22.14,25.04,21.5,1200.19,1170.6,21.013,21.845,76.9,79.94,300.2,1800,97.93,"MMSF_Salb_7"
"12",16.3,0.0344,682,0.376,1.06,6,0.5,2.25,22.14,25.03,21.5,1500.48,1466.83,20.985,21.721,76.8,79.5,300.2,1800,97.93,"MMSF_Salb_7"
"13",17.5,0.0283,941,0.315,1.07,6,0.5,2.25,22.13,25.02,21.5,2000.5,1964.36,20.929,21.546,76.63,78.88,300.2,1800,97.93,"MMSF_Salb_7"
