"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",38.1,0.394,136,5.08,1.44,6,0.5,2.25,23.03,25.22,21.52,398.88,319.39,8.262,18.243,28.57,63.07,299.6,1800,97.68,"KBS_Zmay_3"
"2",31.3,0.404,88.6,5.05,1.4,6,0.5,2.25,22.24,25,20.44,300.49,235.44,8.26,18.185,29.97,65.97,299.6,1799,97.68,"KBS_Zmay_3"
"3",24.3,0.501,54.6,5.48,1.27,6,0.5,2.25,22.29,24.76,20.77,199.54,149.17,8.275,19.048,29.93,68.88,299.6,1799,97.69,"KBS_Zmay_3"
"4",13.9,0.586,23.5,5.92,1.21,6,0.5,2.25,22.72,24.87,21.36,99.4,70.74,8.276,19.9,29.16,70.1,299.6,1800,97.7,"KBS_Zmay_3"
"5",7.62,0.68,11.1,6.18,1.13,6,0.5,2.25,22.93,24.68,21.74,49.83,34.14,8.258,20.389,28.73,70.94,299.6,1800,97.7,"KBS_Zmay_3"
"6",0.122,0.683,-2.84,6.25,1.14,6,0.5,2.25,22.85,24.86,21.55,-2.31,-2.53,8.378,20.646,29.78,72.2,299.6,1801,97.71,"KBS_Zmay_3"
"7",38.3,0.656,196,6.11,1.14,6,0.5,2.25,22.62,24.82,20.82,398.09,317.48,8.475,20.467,30.69,72.56,299.6,1799,97.72,"KBS_Zmay_3"
"8",39.6,0.649,190,6.11,1.15,6,0.5,2.25,22.65,24.71,21.34,399.92,316.67,8.178,20.172,28.96,71.42,299.6,1800,97.71,"KBS_Zmay_3"
"9",39.6,0.548,365,5.69,1.23,6,0.5,2.25,22.88,24.79,21.76,598.66,513.53,8.39,19.566,29.9,68.33,299.6,1800,97.71,"KBS_Zmay_3"
"10",40.6,0.4,509,5.02,1.41,6,0.5,2.25,22.64,24.96,21.36,799.09,710.54,8.171,18.053,29.34,63.97,299.6,1801,97.72,"KBS_Zmay_3"
