"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11.3,0.201,273,2.03,1.05,6,0.5,2.25,23.86,25.01,22.44,399.27,375.14,17.831,21.811,58.99,71.84,299.6,1799,97.92,"MMSF_Jnig_1"
"2",8.93,0.238,212,2.29,1.01,6,0.5,2.25,24.16,25.01,24.11,300.37,281.19,17.677,22.158,57.23,71.74,299.5,1799,97.92,"MMSF_Jnig_1"
"3",5.37,0.241,146,2.25,0.984,6,0.5,2.25,23.69,24.88,23.33,199.7,188.1,17.79,22.188,59.47,73.88,299.6,1800,97.92,"MMSF_Jnig_1"
"4",1.67,0.267,83.2,2.39,0.954,6,0.5,2.25,24,24.81,23.94,99.42,95.62,17.674,22.361,57.83,73.1,299.6,1800,97.92,"MMSF_Jnig_1"
"5",-0.334,0.265,51.4,2.38,0.955,6,0.5,2.25,24.09,24.89,23.92,49.6,50.03,17.846,22.507,58.33,73.17,299.6,1800,97.92,"MMSF_Jnig_1"
"6",12.4,0.345,304,2.61,0.833,6,0.5,2.25,24.21,24.38,24.78,400.92,374.15,17.658,22.774,57.07,73.59,299.6,1799,97.92,"MMSF_Jnig_1"
"7",12.5,0.353,304,2.67,0.834,6,0.5,2.25,24.35,24.43,25.1,400.1,373.09,17.637,22.866,56.56,73.3,299.6,1799,97.92,"MMSF_Jnig_1"
"8",16.5,0.301,459,2.59,0.927,6,0.5,2.25,23.75,24.84,23.32,600.87,564.82,17.626,22.693,58.52,75.33,299.6,1799,97.92,"MMSF_Jnig_1"
"9",17.8,0.297,643,2.47,0.895,6,0.5,2.25,23.89,24.63,23.48,799.33,759.92,17.806,22.632,58.94,74.5,299.6,1800,97.92,"MMSF_Jnig_1"
"10",19.4,0.291,823,2.54,0.94,6,0.5,2.25,24.21,24.91,24.12,998.99,955.36,17.721,22.698,57.46,73.26,299.6,1799,97.92,"MMSF_Jnig_1"
"11",20.6,0.291,1010,2.52,0.932,6,0.5,2.25,23.72,24.79,23.33,1199.57,1152.47,17.602,22.543,58.51,74.94,299.6,1799,97.92,"MMSF_Jnig_1"
"12",20.7,0.267,1290,2.42,0.966,6,0.5,2.25,24.24,24.95,24.1,1498.4,1449.91,17.761,22.502,57.55,72.51,299.6,1799,97.92,"MMSF_Jnig_1"
"13",22.2,0.248,1760,2.36,1.01,6,0.5,2.25,24.14,25,23.92,2000.58,1946.81,17.572,22.194,57.02,71.96,299.6,1800,97.92,"MMSF_Jnig_1"
