"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.39,0.0467,230,0.705,1.47,6,0.5,2.25,24.83,25.38,24.85,399.74,390.42,16.935,18.318,52.51,56.79,300.1,1799,97.6,"UMBS_Arub_3"
"2",4.8,0.0862,192,1.14,1.3,6,0.5,2.25,23.38,25.09,22.46,299.53,289.28,17.21,19.435,58.37,65.74,300.2,1799,97.6,"UMBS_Arub_3"
"3",2.93,0.105,144,1.29,1.23,6,0.5,2.25,23.27,24.94,22.47,200.75,194.39,17.374,19.898,59.34,67.75,300.2,1799,97.59,"UMBS_Arub_3"
"4",0.636,0.121,87.3,1.42,1.18,6,0.5,2.25,23.24,24.88,22.48,99.43,97.88,17.506,20.295,59.87,69.22,300.2,1799,97.6,"UMBS_Arub_3"
"5",-0.59,0.137,57.7,1.53,1.13,6,0.5,2.25,23.42,24.72,22.95,50.5,51.52,17.512,20.515,59.09,69.22,300.2,1800,97.6,"UMBS_Arub_3"
"6",8.77,0.138,269,1.58,1.15,6,0.5,2.25,24.49,24.86,24.62,400.4,381.68,17.415,20.508,55.27,64.9,300.2,1801,97.59,"UMBS_Arub_3"
"7",8.57,0.128,263,1.51,1.18,6,0.5,2.25,24.52,24.9,24.62,399.33,381.05,17.37,20.319,55.05,64.18,300.2,1801,97.59,"UMBS_Arub_3"
"8",12.8,0.115,377,1.44,1.25,6,0.5,2.25,24.57,25.06,24.62,599.3,572.11,17.116,19.928,53.99,62.74,300.2,1799,97.59,"UMBS_Arub_3"
"9",14.7,0.088,478,1.19,1.34,6,0.5,2.25,24.23,25.2,23.83,799.74,768.55,16.936,19.271,54.41,61.92,300.2,1799,97.59,"UMBS_Arub_3"
"10",15.9,0.0684,566,0.959,1.37,6,0.5,2.25,23.85,25.15,23.25,999.91,966.19,16.93,18.81,55.66,61.85,300.2,1799,97.58,"UMBS_Arub_3"
"11",17,0.0563,650,0.805,1.4,6,0.5,2.25,23.77,25.16,23.26,1199.75,1163.94,17.022,18.602,56.25,61.48,300.2,1799,97.59,"UMBS_Arub_3"
"12",18.3,0.0447,768,0.647,1.4,6,0.5,2.25,23.53,25.14,22.87,1499.6,1461.06,17.222,18.491,57.74,61.99,300.2,1799,97.59,"UMBS_Arub_3"
"13",19.8,0.0357,1020,0.516,1.4,6,0.5,2.25,23.39,25.1,22.67,2000.3,1958.69,17.453,18.466,58.99,62.42,300.2,1799,97.58,"UMBS_Arub_3"
