"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.31,0.0357,189,0.469,1.27,6,0.5,2.25,24.94,25.24,24.84,399.72,390.75,19.113,20.031,58.91,61.74,300.5,1799,97.65,"MMSF_Pstr_3"
"2",2.45,0.0266,141,0.352,1.27,6,0.5,2.25,24.36,25.18,23.91,299.76,294.67,19.197,19.886,61.32,63.46,300.5,1799,97.66,"MMSF_Pstr_3"
"3",1.21,0.0241,112,0.312,1.25,6,0.5,2.25,24.14,25.01,23.72,199.35,196.81,19.22,19.83,62.2,64.12,300.5,1799,97.66,"MMSF_Pstr_3"
"4",0.127,0.0221,89.1,0.282,1.22,6,0.5,2.25,24.1,24.87,23.72,100.61,100.3,19.232,19.784,62.35,64.1,300.5,1799,97.66,"MMSF_Pstr_3"
"5",-0.311,0.0192,75.2,0.246,1.23,6,0.5,2.25,23.94,24.88,23.52,49.84,50.44,19.263,19.745,63.06,64.6,300.5,1799,97.65,"MMSF_Pstr_3"
"6",2.26,0.0156,156,0.201,1.23,6,0.5,2.25,24.07,24.89,23.72,399.87,395.2,19.321,19.713,62.77,64.01,300.5,1799,97.66,"MMSF_Pstr_3"
"7",2.11,0.015,162,0.193,1.23,6,0.5,2.25,24.07,24.89,23.72,399.09,394.72,19.332,19.709,62.81,64,300.5,1799,97.66,"MMSF_Pstr_3"
"8",3.22,0.0135,201,0.172,1.22,6,0.5,2.25,23.93,24.81,23.52,599.98,593.35,19.345,19.682,63.38,64.45,300.5,1799,97.66,"MMSF_Pstr_3"
"9",4.33,0.0128,237,0.164,1.23,6,0.5,2.25,24.06,24.84,23.72,800.41,791.5,19.362,19.684,62.93,63.94,300.5,1799,97.66,"MMSF_Pstr_3"
"10",5.04,0.012,303,0.156,1.24,6,0.5,2.25,24.19,24.89,23.92,999.6,989.24,19.385,19.69,62.52,63.47,300.5,1799,97.66,"MMSF_Pstr_3"
"11",5.93,0.0116,346,0.152,1.25,6,0.5,2.25,24.33,24.99,24.12,1198.38,1186.19,19.396,19.693,62.04,62.96,300.5,1799,97.66,"MMSF_Pstr_3"
"12",7.92,0.0119,392,0.156,1.26,6,0.5,2.25,24.37,25.01,24.11,1499.64,1483.37,19.385,19.691,61.84,62.81,300.5,1799,97.66,"MMSF_Pstr_3"
"13",9.86,0.0112,534,0.148,1.27,6,0.5,2.25,24.38,25.07,24.11,1998.78,1978.5,19.416,19.706,61.91,62.81,300.5,1799,97.65,"MMSF_Pstr_3"
