"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",15.6,0.545,306,3.86,0.826,6,0.5,2.25,25.08,25.26,25.17,399.67,365.6,17.307,24.836,52.41,75.22,299.6,1800,96.77,"GR_Ptre_8"
"2",11.4,0.508,228,3.67,0.832,6,0.5,2.25,24.4,25.17,24.11,299.83,274.9,17.435,24.599,55.25,77.58,299.6,1800,96.77,"GR_Ptre_8"
"3",6.97,0.501,156,3.61,0.828,6,0.5,2.25,24.33,25.1,24.11,200,184.71,17.452,24.507,55.53,77.62,299.6,1800,96.77,"GR_Ptre_8"
"4",2.17,0.499,84.7,3.58,0.824,6,0.5,2.25,24.31,25.07,24.11,99.2,94.18,17.486,24.478,55.7,77.6,299.6,1800,96.76,"GR_Ptre_8"
"5",-0.166,0.497,49.8,3.57,0.824,6,0.5,2.25,24.3,25.06,24.11,49.85,49.83,17.502,24.469,55.79,77.63,299.6,1800,96.76,"GR_Ptre_8"
"6",14.8,0.496,306,3.54,0.819,6,0.5,2.25,24.3,25.02,24.12,399.92,367.71,17.521,24.437,55.87,77.56,299.6,1800,96.76,"GR_Ptre_8"
"7",15,0.498,305,3.54,0.817,6,0.5,2.25,24.29,25.01,24.12,399.9,367.2,17.52,24.444,55.87,77.6,299.6,1800,96.76,"GR_Ptre_8"
"8",18.8,0.505,480,3.57,0.814,6,0.5,2.25,24.31,25.03,24.11,599.95,558.33,17.531,24.511,55.87,77.75,299.6,1799,96.76,"GR_Ptre_8"
"9",20,0.521,672,3.64,0.81,6,0.5,2.25,24.32,25.05,24.11,800.7,755.07,17.477,24.594,55.47,77.95,299.6,1799,96.77,"GR_Ptre_8"
"10",21.1,0.524,861,3.67,0.812,6,0.5,2.25,24.34,25.1,24.11,999.98,950.64,17.497,24.67,55.41,78.12,299.6,1800,96.77,"GR_Ptre_8"
"11",21.9,0.53,1050,3.69,0.808,6,0.5,2.25,24.35,25.12,24.11,1199.8,1147.53,17.541,24.749,55.5,78.3,299.6,1800,96.77,"GR_Ptre_8"
"12",22.4,0.526,1340,3.66,0.806,6,0.5,2.25,24.36,25.16,24.12,1499.96,1444.52,17.688,24.831,56.19,78.51,299.6,1800,96.78,"GR_Ptre_8"
"13",23.1,0.536,1830,3.63,0.789,6,0.5,2.25,24.18,25.01,23.92,1999.73,1939.41,17.643,24.733,56.39,79.05,299.6,1801,96.77,"GR_Ptre_8"
