"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11,0.252,293,2.57,1.08,6,0.5,2.25,24.31,24.8,24.3,399.22,375.34,15.898,20.944,51.52,67.44,299.6,1800,98.22,"UMBS_Fgra_2"
"2",8.59,0.255,217,2.64,1.1,6,0.5,2.25,24.21,24.85,24.12,299.82,281.13,15.666,20.845,50.74,67.52,299.6,1800,98.23,"UMBS_Fgra_2"
"3",4.99,0.246,150,2.56,1.1,6,0.5,2.25,24.42,24.85,24.51,199.22,188.26,15.845,20.857,51.01,66.71,299.6,1800,98.23,"UMBS_Fgra_2"
"4",1.6,0.256,83,2.61,1.09,6,0.5,2.25,24.02,24.81,23.69,99.24,95.55,15.822,20.947,52.07,68.59,299.6,1800,98.23,"UMBS_Fgra_2"
"5",-0.0991,0.288,49.3,2.84,1.06,6,0.5,2.25,24.41,24.83,24.52,49.65,49.57,15.688,21.245,50.21,68,299.6,1800,98.22,"UMBS_Fgra_2"
"6",11.2,0.288,299,2.83,1.06,6,0.5,2.25,24.47,24.91,24.51,399.05,374.43,15.852,21.404,50.9,68.25,299.6,1800,98.22,"UMBS_Fgra_2"
"7",11.4,0.283,297,2.81,1.07,6,0.5,2.25,24.48,24.93,24.51,399.05,374.12,15.839,21.354,50.84,68.07,299.6,1800,98.23,"UMBS_Fgra_2"
"8",15.7,0.257,449,2.68,1.11,6,0.5,2.25,24.34,24.96,24.31,599.69,565.28,15.716,20.979,50.77,67.42,299.6,1800,98.23,"UMBS_Fgra_2"
"9",18.3,0.22,603,2.4,1.15,6,0.5,2.25,24.19,24.82,24.11,800.09,759.87,15.646,20.355,50.75,66.03,299.6,1800,98.23,"UMBS_Fgra_2"
"10",19.4,0.183,758,2.16,1.22,6,0.5,2.25,24.44,25,24.51,999.79,956.84,15.718,19.95,50.22,63.75,299.6,1799,98.23,"UMBS_Fgra_2"
"11",20,0.135,883,1.77,1.33,6,0.5,2.25,24.33,25.21,23.84,1200.29,1156.05,15.723,19.201,50.53,61.72,299.6,1800,98.23,"UMBS_Fgra_2"
"12",20.6,0.0927,1060,1.24,1.33,6,0.5,2.25,23.24,24.66,22.76,1500.5,1455.72,15.721,18.156,53.99,62.35,299.6,1800,98.24,"UMBS_Fgra_2"
"13",21.1,0.0618,1360,0.89,1.42,6,0.5,2.25,23.28,24.76,22.94,2000.21,1954.41,15.704,17.456,53.81,59.82,299.6,1800,98.24,"UMBS_Fgra_2"
