"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.84,0.117,265,1.42,1.21,6,0.5,2.25,24.39,25.41,24.12,400.05,383.26,18.259,21.039,58.15,66.84,299.6,1799,97.44,"UMBS_Fgra_1"
"2",5.9,0.13,206,1.46,1.13,6,0.5,2.25,23.44,25.11,22.53,299.36,286.7,18.334,21.206,61.85,71.36,299.6,1800,97.44,"UMBS_Fgra_1"
"3",3.74,0.149,146,1.58,1.08,6,0.5,2.25,23.26,24.99,22.54,199.88,191.79,18.48,21.58,63.07,73.38,299.6,1799,97.44,"UMBS_Fgra_1"
"4",1.19,0.17,83.5,1.65,0.988,6,0.5,2.25,22.65,24.66,21.43,99.57,96.87,18.61,21.835,65.89,77.02,299.6,1800,97.43,"UMBS_Fgra_1"
"5",-0.188,0.236,50.6,2.01,0.892,6,0.5,2.25,23.29,24.52,22.74,49.79,49.97,18.622,22.563,63.24,76.61,299.6,1800,97.43,"UMBS_Fgra_1"
"6",9.51,0.23,302,2,0.909,6,0.5,2.25,23.15,24.66,22.3,399.85,379.29,18.727,22.65,64.14,77.57,299.6,1801,97.44,"UMBS_Fgra_1"
"7",9.06,0.193,294,1.87,0.994,6,0.5,2.25,24.45,24.85,24.68,399.71,380.15,18.49,22.145,58.74,70.12,299.6,1800,97.44,"UMBS_Fgra_1"
"8",12.7,0.185,446,1.85,1.03,6,0.5,2.25,24.67,24.91,24.71,599.69,572.14,18.321,21.94,57.46,68.59,299.6,1800,97.43,"UMBS_Fgra_1"
"9",14.9,0.15,588,1.56,1.05,6,0.5,2.25,23.11,24.76,21.76,800.37,768.07,18.314,21.378,62.99,73.33,299.6,1801,97.43,"UMBS_Fgra_1"
"10",16.8,0.145,753,1.42,0.995,6,0.5,2.25,22.53,24.3,20.91,1000.65,964.17,18.301,21.095,65.01,74.94,299.6,1799,97.43,"UMBS_Fgra_1"
"11",17.8,0.128,908,1.38,1.08,6,0.5,2.25,23.12,24.79,22.53,1199.04,1160.14,18.451,21.155,63.29,72.57,299.6,1799,97.42,"UMBS_Fgra_1"
"12",17.6,0.109,1170,1.23,1.12,6,0.5,2.25,23.48,24.97,23.15,1498.24,1459.36,18.73,21.135,63.02,70.97,299.6,1800,97.43,"UMBS_Fgra_1"
"13",18.8,0.0937,1590,1.09,1.15,6,0.5,2.25,23.47,25.06,23.48,2000.37,1958.37,18.75,20.897,63,70.21,299.6,1801,97.42,"UMBS_Fgra_1"
