"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",17.9,0.389,270,3.64,1.04,6,0.5,2.25,25.4,24.84,26.08,398.38,360,14.49,21.622,43.81,64.74,299.6,1799,97.46,"BNZ_Ptre_4"
"2",13.2,0.383,203,3.67,1.06,6,0.5,2.25,25.48,24.98,26.07,298.71,270.33,14.477,21.674,43.56,64.57,299.6,1800,97.46,"BNZ_Ptre_4"
"3",8.24,0.377,139,3.69,1.08,6,0.5,2.25,25.52,25.09,26.07,199.31,181.46,14.469,21.689,43.43,64.46,299.6,1799,97.46,"BNZ_Ptre_4"
"4",2.64,0.368,77.8,3.67,1.1,6,0.5,2.25,25.44,25.16,25.87,98.37,92.4,14.474,21.662,43.65,64.68,299.6,1800,97.46,"BNZ_Ptre_4"
"5",0.0329,0.359,48.4,3.6,1.1,6,0.5,2.25,25.17,25.11,25.48,49.84,49.42,14.484,21.53,44.37,65.32,299.6,1799,97.46,"BNZ_Ptre_4"
"6",17.3,0.34,264,3.49,1.12,6,0.5,2.25,25.17,25.1,25.48,398.51,361.32,14.507,21.341,44.44,64.76,299.6,1799,97.46,"BNZ_Ptre_4"
"7",17.4,0.335,262,3.46,1.12,6,0.5,2.25,25.17,25.11,25.48,398.45,361.13,14.532,21.309,44.49,64.64,299.6,1799,97.46,"BNZ_Ptre_4"
"8",25.5,0.323,393,3.39,1.14,6,0.5,2.25,25.19,25.15,25.48,598.24,543.42,14.596,21.243,44.64,64.39,299.6,1800,97.45,"BNZ_Ptre_4"
"9",31.8,0.313,535,3.3,1.14,6,0.5,2.25,25.06,25.12,25.28,797.51,729.09,14.707,21.173,45.31,64.67,299.6,1799,97.45,"BNZ_Ptre_4"
"10",36,0.308,695,3.25,1.14,6,0.5,2.25,25.06,25.12,25.28,996.8,918.81,14.796,21.173,45.57,64.65,299.6,1799,97.45,"BNZ_Ptre_4"
"11",39.1,0.304,862,3.21,1.14,6,0.5,2.25,24.96,25.12,25.09,1195.78,1110.26,14.908,21.199,46.18,65.12,299.6,1799,97.45,"BNZ_Ptre_4"
"12",42.2,0.302,1130,3.16,1.13,6,0.5,2.25,24.93,25.08,25.08,1496.4,1403,15.048,21.237,46.7,65.36,299.6,1799,97.45,"BNZ_Ptre_4"
"13",46.9,0.309,1590,3.18,1.11,6,0.5,2.25,24.86,24.91,25.08,1999.66,1893.62,14.867,21.094,45.94,65.19,299.6,1801,97.45,"BNZ_Ptre_4"
