"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",9.99,0.129,242,1.48,1.19,6,0.5,2.25,24.14,25.2,23.51,399.5,378.38,17.278,20.187,57.55,67.06,299.6,1800,100.3,"BNZ_Pgla_1"
"2",7.4,0.131,185,1.5,1.18,6,0.5,2.25,24.01,25.08,23.32,299.93,284.26,17.109,20.043,57.44,67.11,299.6,1798,100.3,"BNZ_Pgla_1"
"3",4.49,0.133,130,1.53,1.19,6,0.5,2.25,23.95,25.16,23.12,199.88,190.31,17.095,20.101,57.62,67.56,299.6,1800,100.3,"BNZ_Pgla_1"
"4",1.24,0.128,78.9,1.46,1.18,6,0.5,2.25,23.01,25.08,21.71,99.62,96.84,17.202,20.076,61.34,71.39,299.6,1800,100.3,"BNZ_Pgla_1"
"5",-0.341,0.14,54.2,1.49,1.11,6,0.5,2.25,23.55,24.84,22.73,50.46,50.99,17.397,20.327,60.02,69.98,299.6,1799,100.3,"BNZ_Pgla_1"
"6",10.4,0.137,244,1.48,1.12,6,0.5,2.25,23.77,25.03,22.93,399.79,377.81,17.643,20.555,60.08,69.8,299.6,1798,100.3,"BNZ_Pgla_1"
"7",10.3,0.132,241,1.45,1.13,6,0.5,2.25,23.33,25.1,22.15,399.41,377.67,17.755,20.596,62.14,71.83,299.6,1799,100.3,"BNZ_Pgla_1"
"8",16.4,0.14,360,1.54,1.14,6,0.5,2.25,23,25.27,21.37,599.94,565.4,17.855,20.867,63.51,74.24,299.6,1800,100.3,"BNZ_Pgla_1"
"9",20.3,0.14,500,1.42,1.05,6,0.5,2.25,23.01,24.84,21.75,797.48,754.61,18.135,20.924,64.71,74.41,299.6,1799,100.3,"BNZ_Pgla_1"
"10",25.1,0.142,634,1.43,1.05,6,0.5,2.25,22.79,24.88,21,999.18,946.15,18.249,21.046,65.84,75.79,299.6,1800,100.3,"BNZ_Pgla_1"
"11",29,0.154,803,1.48,1,6,0.5,2.25,23,24.79,21.74,1199.81,1138.3,18.39,21.294,65.47,75.76,299.6,1799,100.3,"BNZ_Pgla_1"
"12",33.3,0.151,1040,1.5,1.03,6,0.5,2.25,23.35,25.06,22.14,1499.53,1428.59,18.565,21.503,64.67,74.91,299.7,1801,100.3,"BNZ_Pgla_1"
"13",36,0.152,1490,1.51,1.04,6,0.5,2.25,23.42,25.18,22.13,2000.79,1922.93,18.753,21.717,65.13,75.32,299.6,1799,100.3,"BNZ_Pgla_1"
