"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",15.3,0.337,274,5.12,1.68,6,0.5,2.25,23.03,25.16,21.87,399.14,364.83,5.53,15.603,19.79,54.38,300.2,1799,98.4,"KBS_Qrub_1"
"2",11.2,0.301,202,4.76,1.72,6,0.5,2.25,22.83,25.01,21.88,299.81,274.8,5.462,14.833,19.62,52.31,300.2,1799,98.41,"KBS_Qrub_1"
"3",6.67,0.279,139,4.5,1.75,6,0.5,2.25,22.76,24.95,21.89,200.57,185.57,5.604,14.473,20.32,51.25,300.2,1799,98.42,"KBS_Qrub_1"
"4",2.14,0.293,79,4.64,1.72,6,0.5,2.25,22.75,24.92,21.89,99.66,94.5,5.56,14.691,20.05,52.05,300.2,1799,98.42,"KBS_Qrub_1"
"5",-0.245,0.309,50.2,4.75,1.68,6,0.5,2.25,22.76,24.89,21.89,50.18,50.19,5.71,15.052,20.72,53.31,300.2,1799,98.42,"KBS_Qrub_1"
"6",16.9,0.348,266,5.04,1.61,6,0.5,2.25,23.01,24.86,22.28,399.9,362.43,5.771,15.696,20.65,54.75,300.2,1799,98.42,"KBS_Qrub_1"
"7",17.6,0.375,267,5.27,1.57,6,0.5,2.25,23.04,24.87,22.28,399.48,360.59,5.693,16.062,20.21,55.91,300.2,1799,98.42,"KBS_Qrub_1"
"8",24.9,0.384,412,5.33,1.56,6,0.5,2.25,23.3,24.92,22.67,597.83,542.38,5.843,16.32,20.57,55.95,300.2,1799,98.42,"KBS_Qrub_1"
"9",29.4,0.298,540,4.79,1.75,6,0.5,2.25,23.36,25.27,22.62,799.74,734.03,5.658,15.081,19.33,51.54,300.2,1799,98.43,"KBS_Qrub_1"
"10",25.8,0.134,593,2.78,2.11,6,0.5,2.25,21.75,25.19,20.28,1000.08,943.25,5.697,11.192,21.46,42.19,300.2,1799,98.44,"KBS_Qrub_1"
"11",25,0.0919,660,2.05,2.24,6,0.5,2.25,21.48,25.14,20.02,1198.95,1144.25,5.724,9.791,21.92,37.52,300.2,1799,98.45,"KBS_Qrub_1"
"12",22.8,0.0526,701,1.25,2.36,6,0.5,2.25,21.08,24.94,19.61,1500.47,1451.21,5.762,8.249,22.61,32.38,300.2,1799,98.45,"KBS_Qrub_1"
"13",24,0.0391,894,0.956,2.4,6,0.5,2.25,21.12,24.89,19.94,1999.25,1947.57,5.775,7.671,22.61,30.05,300.2,1800,98.45,"KBS_Qrub_1"
