"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.04,0.055,263,0.79,1.43,6,0.5,2.25,24.96,25.04,24.68,399.82,391.11,16.185,17.739,50.74,55.53,299.6,1799,99.33,"BNZ_Pmar_5"
"2",3,0.0563,201,0.768,1.35,6,0.5,2.25,25.38,24.82,25.68,300.05,293.6,16.533,18.044,50.56,55.1,299.6,1800,99.33,"BNZ_Pmar_5"
"3",1.79,0.0568,141,0.767,1.34,6,0.5,2.25,25.54,24.89,25.87,199.86,195.97,16.791,18.299,50.87,55.36,299.6,1801,99.33,"BNZ_Pmar_5"
"4",0.409,0.058,84.9,0.781,1.34,6,0.5,2.25,25.55,24.92,25.87,99.4,98.42,16.865,18.401,51.06,55.63,299.6,1801,99.33,"BNZ_Pmar_5"
"5",-0.232,0.0587,55.7,0.792,1.34,6,0.5,2.25,25.56,24.94,25.87,50.05,50.43,16.844,18.401,50.98,55.61,299.6,1801,99.33,"BNZ_Pmar_5"
"6",4.38,0.0585,261,0.79,1.34,6,0.5,2.25,25.56,24.96,25.87,400.16,390.77,16.867,18.42,51.03,55.65,299.6,1801,99.33,"BNZ_Pmar_5"
"7",4.19,0.0578,264,0.776,1.33,6,0.5,2.25,25.55,24.92,25.87,399.15,390.15,16.898,18.424,51.18,55.7,299.6,1801,99.33,"BNZ_Pmar_5"
"8",6.27,0.0584,400,0.787,1.34,6,0.5,2.25,25.57,24.97,25.87,600.12,586.64,16.921,18.467,51.18,55.77,299.6,1800,99.32,"BNZ_Pmar_5"
"9",8.16,0.055,526,0.735,1.33,6,0.5,2.25,25.61,25.07,25.87,800.26,782.78,17.358,18.802,52.36,56.64,299.6,1799,99.32,"BNZ_Pmar_5"
"10",9.61,0.0537,670,0.699,1.29,6,0.5,2.25,25.64,25.14,25.87,1000.23,979.61,17.934,19.307,53.99,58.06,299.6,1799,99.32,"BNZ_Pmar_5"
"11",10.5,0.0527,830,0.659,1.24,6,0.5,2.25,25.52,25.12,25.67,1199.47,1176.85,18.476,19.77,56.02,59.88,299.6,1801,99.32,"BNZ_Pmar_5"
"12",11.6,0.0514,1080,0.611,1.18,6,0.5,2.25,25.51,25.08,25.67,1500.21,1475.25,19.132,20.331,58.03,61.6,299.6,1800,99.31,"BNZ_Pmar_5"
"13",12.5,0.0553,1570,0.638,1.14,6,0.5,2.25,25.53,25.13,25.67,1999.21,1971.63,19.508,20.759,59.11,62.84,299.6,1799,99.31,"BNZ_Pmar_5"
