"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",5.82,0.0665,237,0.921,1.38,6,0.5,2.25,23.7,25.33,23.72,399.91,387.54,17.002,18.811,57.33,63.43,299.6,1800,99.16,"Blandy_Iopa_13"
"2",4.07,0.0646,183,0.881,1.36,6,0.5,2.25,22.62,25.18,22.15,300.11,291.45,17.018,18.75,61.23,67.46,299.6,1799,99.16,"Blandy_Iopa_13"
"3",2.27,0.0658,134,0.888,1.34,6,0.5,2.25,22.77,25.14,22.56,199.47,194.58,17.061,18.805,60.93,67.05,299.6,1800,99.15,"Blandy_Iopa_13"
"4",0.473,0.0664,85.3,0.891,1.34,6,0.5,2.25,22.69,25.11,22.35,100.13,99,17.056,18.807,61.2,67.38,299.6,1800,99.15,"Blandy_Iopa_13"
"5",-0.472,0.0658,61.3,0.875,1.32,6,0.5,2.25,22.28,25.02,21.76,49.86,50.71,17.054,18.773,62.75,68.96,299.6,1799,99.14,"Blandy_Iopa_13"
"6",5.83,0.0668,238,0.87,1.3,6,0.5,2.25,22.26,24.89,21.77,400.29,387.93,17.08,18.79,62.92,69.08,299.6,1799,99.13,"Blandy_Iopa_13"
"7",6.19,0.0723,240,0.925,1.28,6,0.5,2.25,22.19,24.8,22.28,400.07,386.95,17.009,18.827,62.89,69.6,299.6,1799,99.13,"Blandy_Iopa_13"
"8",8.86,0.0681,358,0.904,1.32,6,0.5,2.25,22.67,25.05,22.36,600.44,581.64,17.079,18.855,61.39,67.63,299.6,1799,99.12,"Blandy_Iopa_13"
"9",11.4,0.0666,480,0.878,1.31,6,0.5,2.25,22.27,24.96,21.76,799.11,774.83,17.054,18.78,62.78,69.02,299.6,1799,99.12,"Blandy_Iopa_13"
"10",13.2,0.0665,629,0.871,1.3,6,0.5,2.25,22.35,24.91,21.96,999.44,971.32,17.055,18.768,62.44,68.6,299.6,1799,99.11,"Blandy_Iopa_13"
"11",14.5,0.063,770,0.831,1.31,6,0.5,2.25,22.09,24.9,21.57,1199.38,1168.37,17.054,18.686,63.45,69.42,299.6,1799,99.11,"Blandy_Iopa_13"
"12",16.3,0.0636,1020,0.833,1.3,6,0.5,2.25,22.13,24.84,21.92,1500.13,1465.07,17.012,18.649,63.07,69.14,299.6,1799,99.11,"Blandy_Iopa_13"
"13",17,0.06,1460,0.814,1.35,6,0.5,2.25,22.64,25.07,22.36,1999.54,1962.33,17.036,18.635,61.31,66.96,299.6,1799,99.11,"Blandy_Iopa_13"
