"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.24,0.0367,197,0.474,1.25,6,0.5,2.25,23.98,25.1,24.16,399.65,390.78,18.872,19.803,62,64.99,299.6,1799,98.12,"MMSF_Ltul_2"
"2",3.31,0.0368,143,0.49,1.29,6,0.5,2.25,23.94,25.27,23.71,300.42,293.49,18.794,19.757,61.8,64.96,299.6,1800,98.12,"MMSF_Ltul_2"
"3",1.89,0.035,105,0.433,1.2,6,0.5,2.25,22.36,24.72,21.56,199.51,195.56,18.771,19.621,67.91,70.98,299.6,1800,98.12,"MMSF_Ltul_2"
"4",0.531,0.0544,80.1,0.667,1.2,6,0.5,2.25,24.96,24.91,26.22,99.07,97.88,18.682,19.991,57.89,61.92,299.6,1801,98.12,"MMSF_Ltul_2"
"5",-0.295,0.0478,59.3,0.592,1.21,6,0.5,2.25,23.84,24.9,23.93,49.86,50.39,18.739,19.902,62.07,65.84,299.6,1801,98.13,"MMSF_Ltul_2"
"6",6.33,0.0485,169,0.613,1.23,6,0.5,2.25,23.46,25.04,22.92,400.88,387.73,18.688,19.892,63.24,67.31,299.6,1801,98.13,"MMSF_Ltul_2"
"7",6.58,0.053,178,0.652,1.2,6,0.5,2.25,23.14,24.91,22.52,400.19,386.52,18.691,19.97,64.5,68.91,299.6,1801,98.13,"MMSF_Ltul_2"
"8",11.1,0.0789,335,1.01,1.26,6,0.5,2.25,26.02,25.56,27.27,600.47,577.03,18.644,20.625,54.17,59.92,299.6,1800,98.14,"MMSF_Ltul_2"
"9",15.1,0.0742,422,0.942,1.25,6,0.5,2.25,24.87,25.46,24.82,800.59,768.91,18.681,20.529,58.1,63.85,299.6,1800,98.13,"MMSF_Ltul_2"
"10",17.4,0.0622,491,0.736,1.16,6,0.5,2.25,22.87,24.83,21.31,999.13,962.9,18.797,20.241,65.97,70.93,299.6,1799,98.13,"MMSF_Ltul_2"
"11",20.4,0.0658,631,0.824,1.23,6,0.5,2.25,23.99,25.28,23.35,1199.26,1156.57,18.804,20.421,61.64,66.94,299.6,1799,98.13,"MMSF_Ltul_2"
"12",21.7,0.0602,845,0.662,1.08,6,0.5,2.25,22.46,24.35,21.44,1500.31,1454.98,18.874,20.173,67.85,72.53,299.6,1799,98.12,"MMSF_Ltul_2"
"13",22.1,0.0577,1290,0.66,1.12,6,0.5,2.25,23.27,24.6,23.14,1999.92,1952.99,18.91,20.206,64.73,69.17,299.6,1801,98.12,"MMSF_Ltul_2"
