"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11,0.132,229,1.85,1.42,6,0.5,2.25,22.81,25.15,22.05,399.2,375.92,14.599,18.224,51.66,64.16,300.2,1800,98.14,"MMSF_Ltul_4"
"2",8.21,0.142,180,1.93,1.38,6,0.5,2.25,22.7,25.01,22.09,299.98,282.47,14.572,18.361,51.85,65.06,300.2,1799,98.14,"MMSF_Ltul_4"
"3",4.77,0.148,131,1.96,1.35,6,0.5,2.25,22.67,24.95,22.09,199.75,189.47,14.684,18.525,52.41,65.76,300.2,1799,98.14,"MMSF_Ltul_4"
"4",1.39,0.16,79.6,2.07,1.33,6,0.5,2.25,22.66,24.92,22.09,99.49,96.32,14.67,18.729,52.35,66.53,300.2,1799,98.14,"MMSF_Ltul_4"
"5",-0.351,0.168,54.1,2.12,1.3,6,0.5,2.25,22.66,24.89,22.09,51.22,51.7,14.777,18.94,52.81,67.3,300.2,1799,98.15,"MMSF_Ltul_4"
"6",12,0.186,257,2.28,1.27,6,0.5,2.25,22.92,24.91,22.48,400.07,374.39,14.81,19.274,52.12,67.41,300.2,1799,98.14,"MMSF_Ltul_4"
"7",12.4,0.196,257,2.38,1.26,6,0.5,2.25,22.94,24.95,22.48,399.65,373.06,14.744,19.409,51.75,67.78,300.2,1799,98.14,"MMSF_Ltul_4"
"8",17.5,0.198,399,2.42,1.27,6,0.5,2.25,22.96,24.98,22.48,599.77,562.04,14.644,19.387,51.09,67.64,300.2,1799,98.14,"MMSF_Ltul_4"
"9",19.6,0.159,535,2.11,1.36,6,0.5,2.25,22.98,25.13,22.48,801.28,758.96,14.657,18.797,51.08,65.51,300.2,1799,98.13,"MMSF_Ltul_4"
"10",21,0.126,657,1.77,1.42,6,0.5,2.25,22.59,25.1,21.88,999.51,954.18,14.66,18.143,52.3,64.73,300.2,1800,98.13,"MMSF_Ltul_4"
"11",21.9,0.105,784,1.53,1.46,6,0.5,2.25,22.53,25.06,21.89,1200.14,1152.88,14.657,17.666,52.47,63.25,300.2,1800,98.13,"MMSF_Ltul_4"
"12",21.8,0.0877,1010,1.31,1.49,6,0.5,2.25,22.51,25.04,21.89,1497.88,1450.5,14.754,17.329,53.09,62.13,300.2,1800,98.12,"MMSF_Ltul_4"
"13",22.7,0.0758,1410,1.17,1.52,6,0.5,2.25,22.5,25.05,21.89,1999.49,1949.52,14.69,16.985,52.81,60.91,300.2,1800,98.11,"MMSF_Ltul_4"
