"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",32.5,0.292,130,3.23,1.19,6,0.5,2.25,24.22,26.84,22.74,399.75,332.6,17.778,24.08,57.33,77.65,300.1,1800,97.89,"KBS_Zmay_6"
"2",29.2,0.392,99.5,3.53,1,6,0.5,2.25,23.96,26.53,22.48,299.26,239.19,18.426,25.311,60.38,82.94,300.1,1799,97.9,"KBS_Zmay_6"
"3",22.7,0.477,61.1,3.93,0.948,6,0.5,2.25,24.77,26.84,23.41,199.65,152.97,18.883,26.532,58.92,82.79,300.1,1800,97.9,"KBS_Zmay_6"
"4",12.8,0.618,31.1,4.05,0.793,6,0.5,2.25,24.06,26.41,22.64,98.96,72.77,19.332,27.214,63.25,88.61,300.1,1799,97.91,"KBS_Zmay_6"
"5",6.57,0.693,16.7,4.15,0.743,6,0.5,2.25,24.02,26.28,22.66,49.63,36.19,19.387,27.456,63.31,89.65,300.1,1799,97.9,"KBS_Zmay_6"
"6",0.394,0.777,3.45,4.27,0.7,6,0.5,2.25,24.32,26.32,23.24,5.37,4.55,19.677,27.97,63.51,89.66,300.1,1801,97.9,"KBS_Zmay_6"
"7",43.1,0.71,186,4.27,0.75,6,0.5,2.25,24.51,26.75,23.08,401.08,312.29,20.049,28.352,63.53,89.86,300.1,1799,97.89,"KBS_Zmay_6"
"8",42.7,0.667,180,4.08,0.751,6,0.5,2.25,24.31,26.68,22.81,399.35,311.44,20.286,28.206,65.4,90.51,300.1,1799,97.89,"KBS_Zmay_6"
"9",43.7,0.669,372,4.03,0.741,6,0.5,2.25,24.24,26.65,22.77,599.95,508.44,20.415,28.249,65.77,91,300.1,1799,97.89,"KBS_Zmay_6"
"10",43,0.783,586,4.64,0.756,6,0.5,2.25,24.16,26.6,22.7,800.57,707.97,18.993,28.001,61.47,90.64,300.1,1801,97.89,"KBS_Zmay_6"
