"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.76,0.0549,239,1.07,1.91,6,0.5,2.25,25.08,25.25,25.03,400.54,390.21,11.407,13.516,34.87,41.32,300.5,1800,97.69,"MMSF_Pstr_1"
"2",3.18,0.0503,182,0.975,1.89,6,0.5,2.25,24.63,25.2,24.29,299.38,292.45,11.668,13.588,36.76,42.67,300.5,1800,97.69,"MMSF_Pstr_1"
"3",1.75,0.0501,133,0.956,1.86,6,0.5,2.25,24.44,25.1,24.11,199.33,195.45,11.802,13.685,37.59,43.48,300.5,1800,97.68,"MMSF_Pstr_1"
"4",0.415,0.0492,82.6,0.928,1.84,6,0.5,2.25,24.41,25.04,24.11,100.14,99.12,11.97,13.796,38.18,43.9,300.5,1800,97.68,"MMSF_Pstr_1"
"5",-0.302,0.0486,58.8,0.91,1.83,6,0.5,2.25,24.4,25.03,24.11,49.79,50.3,12.138,13.929,38.73,44.35,300.5,1800,97.68,"MMSF_Pstr_1"
"6",4.62,0.0488,227,0.886,1.77,6,0.5,2.25,24.07,24.83,23.72,400.46,390.54,12.344,14.088,40.1,45.75,300.5,1800,97.68,"MMSF_Pstr_1"
"7",4.39,0.0467,228,0.852,1.77,6,0.5,2.25,24.3,24.89,24.14,399.27,389.84,12.492,14.169,40.12,45.38,300.5,1800,97.68,"MMSF_Pstr_1"
"8",6.94,0.0465,328,0.844,1.77,6,0.5,2.25,24.37,24.92,24.11,599.39,584.53,12.654,14.314,40.45,45.67,300.5,1800,97.68,"MMSF_Pstr_1"
"9",9.47,0.0463,431,0.829,1.74,6,0.5,2.25,24.23,24.87,23.91,801.38,781.18,12.811,14.443,41.23,46.47,300.5,1800,97.68,"MMSF_Pstr_1"
"10",11,0.0439,546,0.787,1.74,6,0.5,2.25,24.36,24.93,24.11,998.99,975.52,13.015,14.564,41.64,46.48,300.5,1800,97.67,"MMSF_Pstr_1"
"11",12.6,0.0435,675,0.777,1.73,6,0.5,2.25,24.37,24.94,24.11,1199.51,1172.54,13.143,14.672,41.99,46.79,300.5,1800,97.67,"MMSF_Pstr_1"
"12",14.2,0.0421,888,0.742,1.71,6,0.5,2.25,24.24,24.89,23.91,1499.84,1469.35,13.342,14.802,42.99,47.59,300.5,1800,97.67,"MMSF_Pstr_1"
"13",16,0.0423,1300,0.736,1.69,6,0.5,2.25,24.33,24.86,24.11,1999.77,1964.87,13.524,14.971,43.31,47.87,300.5,1800,97.67,"MMSF_Pstr_1"
