"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",14.7,0.525,309,3.74,0.834,6,0.5,2.25,24.93,24.92,25.08,399.96,367.72,16.561,23.873,51.06,73.6,299.6,1800,97.62,"KBS_Hhel_1"
"2",10.9,0.491,229,3.58,0.843,6,0.5,2.25,25,25.13,25.07,298.92,275.07,17.191,24.188,53.21,74.25,299.6,1799,97.62,"KBS_Hhel_1"
"3",7.04,0.511,155,3.56,0.811,6,0.5,2.25,24.38,24.93,24.11,199.43,184.01,17.163,24.118,55.02,76.82,299.6,1800,97.62,"KBS_Hhel_1"
"4",2.64,0.535,82.8,3.59,0.788,6,0.5,2.25,24.49,24.77,24.5,99.36,93.41,17.037,24.051,54.28,76.13,299.6,1801,97.62,"KBS_Hhel_1"
"5",0.194,0.539,47.8,3.66,0.799,6,0.5,2.25,24.85,24.82,25.07,49.9,49.15,16.872,24.029,52.51,74.43,299.6,1801,97.62,"KBS_Hhel_1"
"6",13.9,0.506,311,3.55,0.816,6,0.5,2.25,25.16,24.96,25.48,398.79,368.31,17.185,24.129,52.69,73.37,299.6,1800,97.62,"KBS_Hhel_1"
"7",14.3,0.509,309,3.57,0.817,6,0.5,2.25,25.22,25.02,25.47,398.82,367.48,17.264,24.246,52.73,73.45,299.6,1799,97.62,"KBS_Hhel_1"
"8",19.4,0.545,481,3.68,0.795,6,0.5,2.25,24.99,25.16,24.89,599.68,556.66,17.553,24.739,54.19,76.01,299.6,1799,97.61,"KBS_Hhel_1"
"9",21.9,0.527,663,3.47,0.77,6,0.5,2.25,24.41,25.26,23.89,800.82,751.73,18.436,25.205,58.6,80.12,299.6,1800,97.62,"KBS_Hhel_1"
"10",22.5,0.532,857,3.14,0.692,6,0.5,2.25,23.42,25.04,22.52,999.44,948.35,19.428,25.563,65.56,86.26,299.6,1800,97.63,"KBS_Hhel_1"
"11",23,0.471,1040,2.73,0.664,6,0.5,2.25,22.99,24.8,21.54,1198.13,1145.88,20.052,25.378,69.65,87.85,299.6,1800,97.63,"KBS_Hhel_1"
"12",23,0.463,1320,4.48,1.11,6,0.5,2.25,24.25,24.67,24.12,1499.34,1440.36,11.797,20.577,37.88,66.09,299.6,1801,97.64,"KBS_Hhel_1"
"13",23.7,0.392,1790,4.07,1.16,6,0.5,2.25,24.36,24.93,24.05,1999.62,1936.46,12.585,20.561,40.15,65.62,299.6,1799,97.65,"KBS_Hhel_1"
