"","X","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",1,-0.00947446375779163,0.00367394372217275,387.5958088,0.0965785453250223,2.498080705,5.615,0.5,2.25,32.01117325,35.19623947,30.50908661,400.1046448,400.0501099,32.15646744,32.33123779,66.85916138,67.22254181,300.2543945,1800.291626,99.3454895,"Horizontes_Ssam_2"
"2",2,-0.257357942297418,0.00531851540516474,364.4302266,0.135178494390027,2.417966756,5.615,0.5,2.25,31.86375999,34.94727707,30.77545738,299.9996338,300.4049683,32.10618591,32.35079956,67.31477356,67.82763672,300.2580261,1800.265137,99.34636688,"Horizontes_Ssam_2"
"3",3,-0.544514395725735,0.00627911593944791,329.3911933,0.15742096349065,2.386187639,5.615,0.5,2.25,32.05854797,34.86698532,31.29728317,200.0339813,200.9930115,32.13472366,32.41954422,66.63458252,67.22518921,300.2811584,1801.158203,99.34474182,"Horizontes_Ssam_2"
"4",4,-0.60412207586821,0.00645346856634016,244.240766,0.16232480890472,2.393996178,5.615,0.5,2.25,32.16403198,34.91139984,31.46723175,99.98301697,101.0820618,32.18597412,32.47966766,66.34464264,66.95002747,300.2619934,1800.385498,99.3458786,"Horizontes_Ssam_2"
"5",5,-0.665295798753339,0.00638661371326803,214.0331415,0.16036071237756,2.389652962,5.615,0.5,2.25,32.18397903,34.89144897,31.47605705,51.11597824,52.34439468,32.17292023,32.46306229,66.23852539,66.83587646,300.2649231,1800.301636,99.33916473,"Horizontes_Ssam_2"
"6",6,0.284734868388246,0.00703897025823687,320.2263266,0.175938816384684,2.379528189,5.615,0.5,2.25,32.38718414,34.86434555,31.80054283,400.2029419,399.5390015,32.16195679,32.48029327,65.45999908,66.10791779,300.2512512,1800.495239,99.33870697,"Horizontes_Ssam_2"
"7",7,0.0707455020480855,0.00707744933214604,368.1982301,0.178227262333036,2.397264906,5.615,0.5,2.25,32.47940826,34.91989517,31.82632065,400.0073853,399.7418518,32.15242004,32.47489548,65.10267639,65.75562286,300.2544861,1800.505981,99.34131622,"Horizontes_Ssam_2"
"8",8,0.286621760997329,0.00715242422083704,512.1960273,0.182045498842386,2.423046219,5.615,0.5,2.25,32.63324738,34.98427582,32.01875305,599.9036865,599.1636963,32.08565521,32.41506195,64.41159821,65.07288361,300.2522888,1800.71814,99.34914398,"Horizontes_Ssam_2"
"9",9,0.567910295636687,0.00674690970614426,633.894776,0.174082685663402,2.455532244,5.615,0.5,2.25,32.64962006,35.06766129,31.89566422,799.8563232,798.5343018,32.03746414,32.35248566,64.25247192,64.88425446,300.2495117,1800.08252,99.34436798,"Horizontes_Ssam_2"
"10",10,0.736216701691897,0.00631911985752449,775.3429772,0.161771468922529,2.436341168,5.615,0.5,2.25,32.47029877,34.99193573,31.74715614,1000.263489,998.5846558,32.01342392,32.3061676,64.85799408,65.45108032,300.2632141,1799.817749,99.34661102,"Horizontes_Ssam_2"
"11",11,1.05483443668744,0.00613877257346394,878.9572595,0.15894400284951,2.463408119,5.615,0.5,2.25,32.4254303,35.07548904,31.55171394,1199.92395,1197.595337,32.01160812,32.29924774,65.0145874,65.59877777,300.2522583,1799.335083,99.34033966,"Horizontes_Ssam_2"
"12",12,1.37555484096171,0.00670762920747996,1114.011051,0.172985377025824,2.454577425,5.615,0.5,2.25,32.29948807,35.03693771,31.42451668,1499.964355,1496.907715,31.95158958,32.26464844,65.35929108,65.99967957,300.2546692,1800.112061,99.34581757,"Horizontes_Ssam_2"
"13",13,1.64377960178094,0.00646869670525378,1517.601315,0.162751723597507,2.395237853,5.615,0.5,2.25,32.34176636,34.83218002,31.62672615,1999.684692,1996.003174,31.92545128,32.22000504,65.14868164,65.74976349,300.2530518,1800.502808,99.34365082,"Horizontes_Ssam_2"
