"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.64,0.0626,261,0.885,1.41,6,0.5,2.25,24.5,25.12,24.69,399.51,389.52,16.326,18.066,52.67,58.18,299.6,1799,99.37,"Blandy_Iopa_5"
"2",3.16,0.062,204,0.863,1.39,6,0.5,2.25,23.88,25,23.72,299.83,292.99,16.35,18.047,54.72,60.3,299.6,1799,99.37,"Blandy_Iopa_5"
"3",1.59,0.0622,150,0.846,1.35,6,0.5,2.25,23.34,24.82,22.93,199.57,196.05,16.366,18.029,56.59,62.24,299.6,1799,99.37,"Blandy_Iopa_5"
"4",-0.0327,0.0646,98.1,0.881,1.36,6,0.5,2.25,23.81,24.88,23.73,99.61,99.5,16.362,18.094,54.99,60.71,299.6,1799,99.37,"Blandy_Iopa_5"
"5",-0.827,0.0683,70.1,0.913,1.34,6,0.5,2.25,23.72,24.76,23.52,50,51.57,16.307,18.104,55.03,61.1,299.6,1799,99.37,"Blandy_Iopa_5"
"6",5.15,0.0664,255,0.859,1.29,6,0.5,2.25,22.66,24.46,21.6,399.82,388.84,16.302,17.992,58.62,64.7,299.6,1799,99.36,"Blandy_Iopa_5"
"7",5.18,0.0736,266,0.944,1.28,6,0.5,2.25,23.57,24.49,23.53,399.98,388.87,16.28,18.136,55.41,61.73,299.6,1799,99.36,"Blandy_Iopa_5"
"8",8.26,0.0747,391,0.992,1.33,6,0.5,2.25,24.27,24.78,24.53,600.8,583.1,16.254,18.204,53.08,59.45,299.6,1799,99.37,"Blandy_Iopa_5"
"9",10.6,0.0707,515,0.989,1.4,6,0.5,2.25,24.6,25.15,24.7,799.32,776.51,16.269,18.215,52.17,58.3,299.6,1799,99.37,"Blandy_Iopa_5"
"10",12.9,0.069,646,0.967,1.4,6,0.5,2.25,24.21,25.13,24.11,1000.56,972.78,16.259,18.16,53.37,59.5,299.6,1799,99.37,"Blandy_Iopa_5"
"11",14.6,0.07,804,0.972,1.39,6,0.5,2.25,24.46,25.05,24.71,1200.1,1168.58,16.232,18.143,52.51,58.58,299.6,1799,99.37,"Blandy_Iopa_5"
"12",16.8,0.0652,1020,0.83,1.27,6,0.5,2.25,23.88,24.96,23.72,1500.66,1464.56,17.528,19.158,58.58,64.03,299.6,1799,99.37,"Blandy_Iopa_5"
"13",18.3,0.0665,1470,0.838,1.26,6,0.5,2.25,23.99,24.93,23.92,1999.19,1959.35,17.566,19.212,58.4,63.77,299.6,1799,99.36,"Blandy_Iopa_5"
