"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.46,0.115,253,1.33,1.14,6,0.5,2.25,22.19,25.11,21.1,398.96,381.04,18.667,21.272,67.46,76.66,300.2,1799,96.76,"GR_Bpap_3"
"2",6.1,0.125,201,1.37,1.09,6,0.5,2.25,22.05,24.86,21.11,300.01,287.03,18.666,21.343,68.03,77.61,300.2,1799,96.77,"GR_Bpap_3"
"3",3.28,0.132,149,1.43,1.08,6,0.5,2.25,22.45,24.9,21.92,200.7,193.59,18.748,21.543,66.75,76.46,300.2,1799,96.77,"GR_Bpap_3"
"4",0.438,0.14,91.5,1.51,1.07,6,0.5,2.25,22.53,24.96,21.89,99.64,98.47,18.734,21.682,66.33,76.57,300.2,1799,96.77,"GR_Bpap_3"
"5",-1,0.143,62.9,1.53,1.07,6,0.5,2.25,22.55,25,21.89,50.3,52.14,18.806,21.795,66.56,76.88,300.2,1799,96.77,"GR_Bpap_3"
"6",9.35,0.152,270,1.6,1.06,6,0.5,2.25,22.55,24.99,21.89,400.2,380.3,18.775,21.905,66.38,77.23,300.2,1799,96.77,"GR_Bpap_3"
"7",9.29,0.151,270,1.59,1.06,6,0.5,2.25,22.56,25,21.89,399.02,379.25,18.836,21.945,66.62,77.35,300.2,1799,96.77,"GR_Bpap_3"
"8",14.3,0.158,406,1.65,1.06,6,0.5,2.25,22.58,25.04,21.89,598.58,568.19,18.811,22.04,66.42,77.6,300.2,1799,96.76,"GR_Bpap_3"
"9",17.4,0.163,570,1.69,1.05,6,0.5,2.25,22.58,25.04,21.89,799.94,762.62,18.795,22.108,66.28,77.8,300.2,1799,96.76,"GR_Bpap_3"
"10",19.1,0.167,747,1.72,1.04,6,0.5,2.25,22.58,25.02,21.89,999.21,957.66,18.784,22.139,66.17,77.93,300.2,1799,96.76,"GR_Bpap_3"
"11",19.4,0.164,936,1.67,1.03,6,0.5,2.25,22.58,25,21.89,1198.1,1155.46,18.915,22.187,66.78,78.11,300.2,1799,96.76,"GR_Bpap_3"
"12",19.6,0.162,1230,1.65,1.03,6,0.5,2.25,22.57,24.99,21.89,1498.83,1454.9,18.996,22.22,67.13,78.24,300.2,1799,96.76,"GR_Bpap_3"
"13",20.6,0.17,1710,1.72,1.03,6,0.5,2.25,22.58,25,21.89,1999.2,1951.3,18.893,22.262,66.52,78.38,300.2,1799,96.75,"GR_Bpap_3"
