"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.42,0.0658,193,0.952,1.42,6,0.5,2.25,23.43,25.32,22.82,400.79,385.18,16.671,18.542,56.47,62.81,299.6,1800,98.06,"Guelph_Qrub_1"
"2",8.25,0.123,165,1.51,1.23,6,0.5,2.25,22.97,24.93,22.35,299.02,281.65,16.779,19.74,58.46,68.76,299.6,1800,98.06,"Guelph_Qrub_1"
"3",6.07,0.174,125,1.92,1.14,6,0.5,2.25,23.19,24.87,22.74,199.88,187,16.838,20.604,57.9,70.84,299.6,1800,98.06,"Guelph_Qrub_1"
"4",2.24,0.203,74.1,2.11,1.08,6,0.5,2.25,23.23,24.87,22.74,99.56,94.66,17.056,21.186,58.78,72.65,299.6,1800,98.06,"Guelph_Qrub_1"
"5",0.44,0.276,51.1,2.58,0.999,6,0.5,2.25,23.38,24.9,22.94,55.95,54.79,16.996,22.04,57.75,74.89,299.6,1800,98.06,"Guelph_Qrub_1"
"6",15.8,0.304,268,2.69,0.957,6,0.5,2.25,23.4,24.85,22.94,400.31,366.6,17.122,22.381,58.33,75.97,299.6,1800,98.05,"Guelph_Qrub_1"
"7",16.1,0.316,269,2.74,0.941,6,0.5,2.25,23.4,24.83,22.94,399.87,365.54,17.151,22.509,58.43,76.39,299.6,1800,98.05,"Guelph_Qrub_1"
"8",21.5,0.323,426,2.79,0.942,6,0.5,2.25,23.55,24.92,23.13,599.58,553.42,17.201,22.663,58.08,76.24,299.6,1800,98.05,"Guelph_Qrub_1"
"9",23.9,0.282,588,2.61,0.993,6,0.5,2.25,23.57,25,23.13,800.95,749.26,17.191,22.297,57.82,74.92,299.6,1800,98.05,"Guelph_Qrub_1"
"10",25.5,0.211,721,2.2,1.09,6,0.5,2.25,23.58,25.11,23.13,1000.2,944.96,17.221,21.538,57.84,72.35,299.6,1800,98.05,"Guelph_Qrub_1"
"11",25.3,0.122,781,1.49,1.23,6,0.5,2.25,23.3,25.14,22.74,1201.31,1147.28,17.269,20.191,58.95,68.94,299.6,1800,98.04,"Guelph_Qrub_1"
"12",23.9,0.0627,800,0.857,1.34,6,0.5,2.25,23.11,25.13,22.49,1500.52,1450.13,17.332,19.015,59.86,65.68,299.6,1800,98.04,"Guelph_Qrub_1"
"13",26.6,0.0495,1030,0.687,1.36,6,0.5,2.25,22.96,25.06,22.35,1999.92,1943.87,17.371,18.721,60.56,65.27,299.6,1800,98.04,"Guelph_Qrub_1"
