"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",16.6,0.966,321,5.25,0.75,6,0.5,2.25,25.35,24.83,25.99,399.26,362.24,13.897,24.144,42.85,73.84,300.2,1800,99.31,"Fermi_Gmax_4"
"2",12.7,0.909,239,5.22,0.778,6,0.5,2.25,25.54,24.98,26.18,299.88,271.71,13.971,24.145,42.61,73.05,300.2,1799,99.31,"Fermi_Gmax_4"
"3",7.8,0.858,161,5.15,0.8,6,0.5,2.25,25.55,25.04,26.18,200.03,182.56,13.993,24.041,42.63,72.66,300.2,1799,99.32,"Fermi_Gmax_4"
"4",2.3,0.825,87,5.11,0.817,6,0.5,2.25,25.57,25.12,26.18,99.65,94.08,14.037,24.011,42.72,72.5,300.2,1799,99.33,"Fermi_Gmax_4"
"5",-0.595,0.812,51,5.1,0.826,6,0.5,2.25,25.58,25.15,26.18,49.44,50.12,14.036,23.989,42.7,72.4,300.2,1799,99.33,"Fermi_Gmax_4"
"6",15.1,0.786,321,4.97,0.824,6,0.5,2.25,25.45,25.1,25.99,398.87,365.02,14.21,23.913,43.68,72.74,300.2,1799,99.33,"Fermi_Gmax_4"
"7",15.5,0.778,319,4.99,0.834,6,0.5,2.25,25.45,25.14,25.99,399.26,364.74,14.141,23.879,43.33,72.62,300.2,1799,99.33,"Fermi_Gmax_4"
"8",19.2,0.694,492,4.8,0.875,6,0.5,2.25,25.17,25.13,25.6,599.66,555.87,14.075,23.446,43.52,72.5,300.2,1800,99.34,"Fermi_Gmax_4"
"9",20.4,0.546,670,4.37,0.962,6,0.5,2.25,24.98,25.15,25.4,800.48,753.19,14.063,22.609,43.99,70.71,300.2,1800,99.34,"Fermi_Gmax_4"
"10",21,0.427,844,3.93,1.06,6,0.5,2.25,24.76,25.2,25.02,999.89,950.46,14.04,21.722,44.5,68.86,300.2,1800,99.34,"Fermi_Gmax_4"
"11",21.6,0.337,1010,3.46,1.14,6,0.5,2.25,24.34,25.17,24.5,1200.39,1149.19,14.077,20.848,45.74,67.75,300.2,1800,99.35,"Fermi_Gmax_4"
"12",22.3,0.25,1260,2.87,1.23,6,0.5,2.25,24.04,25.13,24.24,1500.54,1447.56,14.192,19.823,46.95,65.59,300.2,1800,99.35,"Fermi_Gmax_4"
"13",22.8,0.191,1700,2.4,1.32,6,0.5,2.25,23.87,25.16,23.99,2000.85,1945.95,14.345,19.044,47.94,63.66,300.2,1799,99.35,"Fermi_Gmax_4"
