"","X","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",1,0.371846879554656,0.00939572064777328,319.7066014,0.255106536437247,2.589605477,5.928,0.5,2.25,33.99265289,34.94905853,35.03350449,399.8518066,398.916626,30.14780235,30.63609505,56.06541061,56.97348022,300.2177734,1800.175049,99.32243347,"Horizontes_Ssam_3"
"2",2,-0.416120990890688,0.00649082793522267,387.9292454,0.183045037449393,2.684917482,5.928,0.5,2.25,34.07255554,35.22861481,33.55009079,299.9645996,300.6775818,30.21249008,30.56287766,55.93180084,56.58046341,300.2182617,1799.345093,99.31513977,"Horizontes_Ssam_3"
"3",3,-0.512992660931174,0.00513397469635628,348.3812399,0.143183379554656,2.654098844,5.928,0.5,2.25,33.70026398,35.12799072,33.18733215,199.5118866,200.4680786,30.28025436,30.55432129,57.23307037,57.75108719,300.2393799,1799.460205,99.3126297,"Horizontes_Ssam_3"
"4",4,-0.5054670951417,0.00568175607287449,236.2536283,0.157722025303644,2.642304031,5.928,0.5,2.25,33.6860199,35.11222458,33.18974686,100.1500473,101.1166153,30.32159615,30.62348557,57.35622025,57.9272728,300.2238159,1798.950317,99.31151581,"Horizontes_Ssam_3"
"5",5,-0.40337708097166,0.00574001821862348,163.5247028,0.158464046558704,2.627586408,5.928,0.5,2.25,33.66389465,35.08510971,33.19111252,54.91581345,55.69481277,30.3859787,30.68924713,57.54283905,58.11714554,300.2442932,1800.276367,99.30060577,"Horizontes_Ssam_3"
"6",6,0.3327193451417,0.00500789777327935,277.9665124,0.137860788461538,2.61954291,5.928,0.5,2.25,33.65946579,35.04654694,33.19018936,400.1806641,399.414978,30.38432503,30.64819145,57.55434036,58.05415726,300.2245789,1800.254395,99.3012619,"Horizontes_Ssam_3"
"7",7,0.022632721659919,0.00604748886639676,376.6414108,0.166137796558704,2.615194284,5.928,0.5,2.25,33.67131805,35.05420303,33.19168854,399.9208679,399.7450562,30.39864731,30.7165947,57.54249954,58.14435196,300.2424927,1799.608521,99.29985046,"Horizontes_Ssam_3"
"8",8,0.504256391700405,0.00638622165991903,449.2874337,0.175688862348178,2.61915301,5.928,0.5,2.25,33.78138351,35.05706787,33.38601685,600.2581177,599.0546875,30.35083771,30.68708038,57.097229,57.7297821,300.2365723,1799.638916,99.29563141,"Horizontes_Ssam_3"
"9",9,0.570065981781377,0.00657534514170041,628.3953701,0.179685562753036,2.602250776,5.928,0.5,2.25,33.7664299,34.98857498,33.38727951,800.1397705,798.730896,30.29751778,30.64141083,57.04436874,57.69185257,300.2496033,1800.94165,99.29529572,"Horizontes_Ssam_3"
"10",10,0.892353463562753,0.00574310222672065,711.5026244,0.156965302631579,2.601792999,5.928,0.5,2.25,33.75532532,34.96182632,33.38709641,1000.177124,998.105835,30.26260376,30.56305885,57.01176834,57.57779694,300.2284546,1800.482178,99.29140472,"Horizontes_Ssam_3"
"11",11,0.884265900809717,0.00620859615384615,922.3315408,0.171742566801619,2.633166113,5.928,0.5,2.25,33.79294586,35.05776215,33.38877869,1199.923828,1197.771851,30.22374725,30.55246544,56.81339645,57.43130875,300.2525635,1798.911011,99.28160095,"Horizontes_Ssam_3"
"12",12,1.48626317510121,0.00629538562753037,1061.09874,0.175067140688259,2.646811359,5.928,0.5,2.25,33.80976868,35.09627151,33.38661957,1500.224731,1496.772949,30.20476532,30.53985596,56.71871185,57.34794998,300.2482605,1799.795532,99.27166748,"Horizontes_Ssam_3"
"13",13,2.3243225465587,0.00622578947368421,1322.31921,0.173276207489879,2.648708465,5.928,0.5,2.25,33.92238235,35.09559631,33.58213806,2000.366577,1995.095093,30.18984413,30.52150536,56.33000565,56.94883347,300.255249,1799.405884,99.26224518,"Horizontes_Ssam_3"
