"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.08,0.0921,230,1.27,1.36,6,0.5,2.25,22.74,25.15,21.87,399.81,382.7,16.48,18.969,58.02,66.57,300.2,1800,97.42,"MMSF_Salb_4"
"2",5.87,0.102,185,1.34,1.31,6,0.5,2.25,22.6,24.94,21.88,298.13,285.64,16.453,19.084,58.42,67.54,300.2,1800,97.43,"MMSF_Salb_4"
"3",3.58,0.113,135,1.45,1.28,6,0.5,2.25,22.55,24.84,21.89,199.31,191.6,16.378,19.217,58.3,68.22,300.2,1800,97.43,"MMSF_Salb_4"
"4",0.842,0.121,83.6,1.53,1.27,6,0.5,2.25,22.92,24.89,22.48,99.15,97.17,16.392,19.398,57.12,67.34,300.2,1800,97.43,"MMSF_Salb_4"
"5",-0.527,0.13,56.2,1.64,1.27,6,0.5,2.25,22.95,24.94,22.48,49.64,50.53,16.3,19.511,56.66,67.6,300.2,1800,97.43,"MMSF_Salb_4"
"6",9.43,0.138,256,1.71,1.25,6,0.5,2.25,22.96,24.91,22.48,398.51,378.38,16.289,19.638,56.65,68,300.2,1800,97.43,"MMSF_Salb_4"
"7",9.68,0.141,257,1.75,1.25,6,0.5,2.25,22.96,24.92,22.48,399.77,379.09,16.2,19.632,56.29,67.99,300.2,1800,97.43,"MMSF_Salb_4"
"8",13.8,0.133,385,1.69,1.28,6,0.5,2.25,22.96,24.93,22.48,598.84,569.27,16.057,19.379,55.61,67.12,300.2,1800,97.43,"MMSF_Salb_4"
"9",14.2,0.0841,477,1.2,1.4,6,0.5,2.25,22.96,25.01,22.48,800.13,769.93,15.942,18.287,55.22,63.35,300.2,1800,97.43,"MMSF_Salb_4"
"10",15.2,0.0654,567,0.974,1.46,6,0.5,2.25,22.96,25.06,22.48,999.5,967.2,15.898,17.81,55.07,61.7,300.2,1800,97.43,"MMSF_Salb_4"
"11",15.1,0.0493,644,0.768,1.51,6,0.5,2.25,22.96,25.12,22.48,1199.88,1167.83,15.857,17.365,54.91,60.13,300.2,1800,97.43,"MMSF_Salb_4"
"12",15.1,0.0364,766,0.584,1.55,6,0.5,2.25,22.82,25.11,22.28,1500.02,1468.09,15.817,16.964,55.24,59.25,300.2,1800,97.43,"MMSF_Salb_4"
"13",12.7,0.0222,1010,0.369,1.6,6,0.5,2.25,22.81,25.13,22.28,1999.73,1972.9,15.763,16.489,55.1,57.64,300.2,1800,97.42,"MMSF_Salb_4"
