"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10.2,0.146,254,1.81,1.28,6,0.5,2.25,22.34,25.12,21.49,399.4,377.71,15.764,19.304,58.23,71.05,300.2,1800,99.69,"Blandy_Mvir_4"
"2",7.04,0.141,194,1.71,1.25,6,0.5,2.25,22.17,24.91,21.5,298.12,283.07,15.817,19.176,59.06,71.29,300.2,1800,99.69,"Blandy_Mvir_4"
"3",4.22,0.141,137,1.7,1.24,6,0.5,2.25,22.23,24.84,21.7,199.78,190.71,15.758,19.1,58.57,70.74,300.2,1800,99.69,"Blandy_Mvir_4"
"4",1,0.139,83.4,1.7,1.26,6,0.5,2.25,22.49,24.91,22.09,99.75,97.42,15.801,19.127,57.87,69.75,300.2,1800,99.69,"Blandy_Mvir_4"
"5",-0.479,0.145,56.5,1.75,1.25,6,0.5,2.25,22.51,24.92,22.09,51.29,52.07,15.723,19.161,57.45,69.76,300.2,1800,99.68,"Blandy_Mvir_4"
"6",9.76,0.144,258,1.75,1.25,6,0.5,2.25,22.52,24.91,22.09,399.23,378.41,15.749,19.174,57.57,69.78,300.2,1800,99.68,"Blandy_Mvir_4"
"7",9.83,0.142,255,1.74,1.26,6,0.5,2.25,22.52,24.93,22.09,399.58,378.63,15.687,19.094,57.28,69.48,300.2,1800,99.68,"Blandy_Mvir_4"
"8",13.6,0.132,387,1.66,1.3,6,0.5,2.25,22.53,24.97,22.09,599.84,570.76,15.588,18.842,56.7,68.54,300.2,1800,99.68,"Blandy_Mvir_4"
"9",15.5,0.104,505,1.39,1.37,6,0.5,2.25,22.53,25.06,22.09,800.15,767.07,15.564,18.301,56.59,66.55,300.2,1800,99.67,"Blandy_Mvir_4"
"10",16.5,0.0819,615,1.16,1.43,6,0.5,2.25,22.54,25.14,22.09,1000.49,965.36,15.539,17.821,56.49,64.79,300.2,1800,99.67,"Blandy_Mvir_4"
"11",16.7,0.0629,708,0.927,1.47,6,0.5,2.25,22.27,25.11,21.7,1200.68,1165.15,15.522,17.343,57.34,64.07,300.2,1799,99.67,"Blandy_Mvir_4"
"12",15.8,0.0409,812,0.632,1.53,6,0.5,2.25,22.23,25.08,21.7,1501.18,1467.77,15.486,16.727,57.35,61.95,300.2,1799,99.67,"Blandy_Mvir_4"
"13",17.4,0.0326,1060,0.517,1.56,6,0.5,2.25,22.24,25.14,21.7,2000.24,1963.49,15.461,16.477,57.24,61.01,300.2,1799,99.67,"Blandy_Mvir_4"
