"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",0.312,0.0117,151,0.212,1.77,6,0.5,2.25,21.94,24.99,21.31,199.29,198.58,13.745,14.162,51.77,53.29,300.2,1799,99.48,"UMBS_Qrub_14"
"2",-0.142,0.0193,109,0.341,1.73,6,0.5,2.25,21.94,25,21.31,99.64,99.85,13.881,14.553,52.28,54.75,300.2,1799,99.48,"UMBS_Qrub_14"
"3",-0.555,0.0322,77.1,0.547,1.67,6,0.5,2.25,21.96,24.99,21.31,49.89,50.94,14.052,15.128,52.84,56.83,300.2,1799,99.48,"UMBS_Qrub_14"
"4",5.8,0.0446,168,0.728,1.62,6,0.5,2.25,21.98,24.97,21.31,399.1,386.94,14.231,15.664,53.54,58.8,300.2,1800,99.48,"UMBS_Qrub_14"
"5",6.81,0.0541,173,0.864,1.59,6,0.5,2.25,21.99,24.98,21.31,400.47,386.19,14.256,15.955,53.47,59.84,300.2,1799,99.48,"UMBS_Qrub_14"
"6",11.4,0.0609,258,0.925,1.51,6,0.5,2.25,21.96,24.68,21.5,599.6,575.66,14.313,16.132,53.81,60.65,300.2,1801,99.48,"UMBS_Qrub_14"
"7",12,0.0444,323,0.72,1.61,6,0.5,2.25,23.57,24.72,24.06,800.65,775.62,13.882,15.299,47.33,52.16,300.2,1800,99.48,"UMBS_Qrub_14"
"8",11.7,0.0338,394,0.59,1.72,6,0.5,2.25,24.01,25.05,24.44,1000.7,976.09,13.622,14.784,45.23,49.09,300.2,1800,99.47,"UMBS_Qrub_14"
"9",8.4,0.0179,405,0.335,1.83,6,0.5,2.25,22.83,25.26,22.44,1200.32,1182.74,13.445,14.105,47.92,50.28,300.2,1799,99.47,"UMBS_Qrub_14"
"10",8.02,0.0117,357,0.217,1.81,6,0.5,2.25,22.14,25.11,21.5,1500.58,1483.9,13.557,13.985,50.38,51.97,300.2,1799,99.47,"UMBS_Qrub_14"
"11",7.95,0.00879,495,0.161,1.79,6,0.5,2.25,22.08,25.07,21.5,2001.16,1984.63,13.788,14.106,51.45,52.63,300.2,1799,99.47,"UMBS_Qrub_14"
