"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.08,0.0638,222,0.973,1.49,6,0.5,2.25,24.1,25.21,24.17,399.04,386.11,15.856,17.771,51.24,57.42,299.6,1799,97.34,"GR_Fnig_4"
"2",4.74,0.0717,174,1.03,1.41,6,0.5,2.25,23.45,24.91,22.92,298.68,288.58,15.921,17.957,53.52,60.33,299.6,1800,97.34,"GR_Fnig_4"
"3",2.99,0.0862,131,1.19,1.36,6,0.5,2.25,23.6,24.83,23.33,198.9,192.45,15.985,18.332,53.29,61.01,299.6,1800,97.34,"GR_Fnig_4"
"4",0.838,0.099,81.6,1.33,1.33,6,0.5,2.25,23.77,24.87,23.53,99.63,97.69,16.092,18.714,53.19,61.64,299.6,1800,97.33,"GR_Fnig_4"
"5",-0.384,0.116,54.8,1.52,1.3,6,0.5,2.25,23.78,24.89,23.52,49.81,50.42,16.134,19.115,53.32,62.93,299.6,1800,97.33,"GR_Fnig_4"
"6",9.92,0.152,262,1.86,1.24,6,0.5,2.25,23.92,24.9,23.72,399.57,378.3,16.127,19.778,52.85,64.58,299.6,1799,97.33,"GR_Fnig_4"
"7",10.3,0.164,264,1.96,1.22,6,0.5,2.25,23.94,24.9,23.72,399.56,377.38,16.134,19.977,52.83,65.16,299.6,1799,97.32,"GR_Fnig_4"
"8",16.1,0.186,407,2.13,1.17,6,0.5,2.25,23.95,24.89,23.72,599.29,564.7,16.205,20.381,53.09,66.42,299.6,1799,97.33,"GR_Fnig_4"
"9",20.5,0.206,571,2.3,1.15,6,0.5,2.25,24.07,24.9,23.91,799.87,755.38,16.131,20.642,52.43,66.8,299.6,1799,97.33,"GR_Fnig_4"
"10",22.8,0.218,752,2.41,1.15,6,0.5,2.25,24.12,24.96,23.92,1000.01,949.82,16.022,20.756,51.71,66.98,299.6,1799,97.33,"GR_Fnig_4"
"11",23.3,0.213,938,2.39,1.17,6,0.5,2.25,24.13,25.01,23.92,1199.89,1147.66,16.021,20.713,51.67,66.8,299.6,1800,97.32,"GR_Fnig_4"
"12",24,0.209,1220,2.36,1.17,6,0.5,2.25,24.13,24.98,23.92,1501.41,1446.61,16.025,20.648,51.68,66.59,299.6,1801,97.33,"GR_Fnig_4"
"13",24,0.204,1700,2.31,1.17,6,0.5,2.25,24.12,24.96,23.92,1999.51,1942.53,16.035,20.569,51.85,66.38,299.6,1801,97.33,"GR_Fnig_4"
