"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",30.8,0.273,129,3.34,1.32,6,0.5,2.25,22.42,25.1,21.3,397.01,333.2,12.486,19.034,45.77,69.04,300.2,1800,98.73,"SEPAC_Zmay_6"
"2",28.8,0.357,90.5,3.82,1.19,6,0.5,2.25,22.6,24.87,21.89,299.86,240.45,12.366,19.856,44.35,71.2,300.2,1800,98.72,"SEPAC_Zmay_6"
"3",22.9,0.453,56.7,4.31,1.1,6,0.5,2.25,22.69,24.94,21.88,200.78,153.59,12.514,20.959,44.64,74.75,300.2,1799,98.72,"SEPAC_Zmay_6"
"4",12.7,0.543,27.4,4.62,1.01,6,0.5,2.25,22.71,24.9,21.88,99.55,73.44,12.732,21.757,45.74,77.53,300.2,1799,98.72,"SEPAC_Zmay_6"
"5",6.5,0.592,15.2,4.78,0.98,6,0.5,2.25,22.73,24.93,21.88,50.48,37.13,12.808,22.149,45.95,78.81,300.2,1800,98.72,"SEPAC_Zmay_6"
"6",-0.129,0.649,3.19,4.96,0.945,6,0.5,2.25,22.74,24.93,21.88,2.6,2.83,12.814,22.503,45.8,80,300.2,1800,98.71,"SEPAC_Zmay_6"
"7",41.4,0.604,176,4.8,0.967,6,0.5,2.25,22.8,25.05,21.88,400.46,314.73,13.145,22.514,46.95,79.78,300.2,1799,98.71,"SEPAC_Zmay_6"
"8",41.3,0.587,171,4.73,0.976,6,0.5,2.25,22.82,25.12,21.88,397.71,312.18,13.313,22.561,47.61,79.82,300.2,1799,98.7,"SEPAC_Zmay_6"
"9",43.7,0.582,354,4.76,0.989,6,0.5,2.25,22.63,25.17,21.44,599.21,507.13,13.214,22.523,47.3,80.62,300.2,1800,98.7,"SEPAC_Zmay_6"
"10",43.6,0.509,532,4.43,1.03,6,0.5,2.25,22.22,25.1,20.91,799.02,705.72,13.354,22.017,49.02,80.84,300.1,1799,98.7,"SEPAC_Zmay_6"
