"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.25,0.0548,255,1.01,1.83,6,0.5,2.25,24.37,25.02,24.77,400.22,390.94,11.626,13.614,37.78,44.18,300.2,1799,99.43,"UMBS_Qrub_9"
"2",3.27,0.0674,206,1.21,1.8,6,0.5,2.25,24.42,25.17,24.83,299.9,292.66,11.794,14.185,38.33,45.9,300.2,1799,99.43,"UMBS_Qrub_9"
"3",2.08,0.0906,153,1.54,1.72,6,0.5,2.25,24.19,25.1,24.44,200.86,196.1,11.841,14.876,39.03,48.83,300.2,1799,99.43,"UMBS_Qrub_9"
"4",0.375,0.111,90.3,1.79,1.65,6,0.5,2.25,24.17,25.04,24.44,99.65,98.54,11.981,15.498,39.6,50.92,300.2,1800,99.43,"UMBS_Qrub_9"
"5",-0.506,0.128,56.2,1.98,1.59,6,0.5,2.25,24.17,24.98,24.44,50.14,50.94,12.05,15.944,39.86,52.4,300.2,1800,99.43,"UMBS_Qrub_9"
"6",5.73,0.152,314,2.25,1.53,6,0.5,2.25,24.17,24.93,24.44,399.91,386.71,12.062,16.483,39.88,54.18,300.2,1799,99.44,"UMBS_Qrub_9"
"7",5.82,0.153,313,2.24,1.52,6,0.5,2.25,24.17,24.91,24.44,399.61,386.24,12.164,16.571,40.28,54.48,300.2,1799,99.44,"UMBS_Qrub_9"
"8",8.34,0.135,462,2.04,1.55,6,0.5,2.25,24.15,24.89,24.44,598.34,579.32,12.141,16.147,40.17,53.16,300.2,1799,99.44,"UMBS_Qrub_9"
"9",9.59,0.0903,583,1.51,1.69,6,0.5,2.25,24.18,25.11,24.44,799.25,777.74,12.244,15.216,40.42,49.99,300.2,1800,99.44,"UMBS_Qrub_9"
"10",10.8,0.0788,725,1.35,1.72,6,0.5,2.25,23.95,25.13,24.04,998.61,974.39,12.235,14.898,40.9,49.63,300.2,1799,99.44,"UMBS_Qrub_9"
"11",11.3,0.071,884,1.23,1.73,6,0.5,2.25,23.9,25.11,24.05,1199,1173.62,12.326,14.747,41.33,49.25,300.2,1799,99.44,"UMBS_Qrub_9"
"12",12.1,0.0652,1130,1.14,1.75,6,0.5,2.25,23.9,25.12,24.05,1499.32,1471.72,12.355,14.606,41.39,48.79,300.2,1800,99.44,"UMBS_Qrub_9"
"13",13.2,0.0575,1540,1.02,1.77,6,0.5,2.25,23.89,25.12,24.05,1999.6,1969.22,12.393,14.404,41.5,48.15,300.2,1799,99.44,"UMBS_Qrub_9"
