"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.55,0.0712,278,0.866,1.21,6,0.5,2.25,25.07,25.04,25.49,399.54,389.76,18.187,19.886,56.64,61.83,299.6,1799,99.27,"BNZ_Pmar_7"
"2",3.16,0.0657,209,0.824,1.25,6,0.5,2.25,24.51,25.18,24.3,300.19,293.37,18.189,19.807,58.54,63.66,299.6,1800,99.26,"BNZ_Pmar_7"
"3",1.77,0.0655,148,0.81,1.23,6,0.5,2.25,24.33,25.06,24.11,199.49,195.62,18.153,19.744,59.11,64.17,299.6,1799,99.26,"BNZ_Pmar_7"
"4",0.536,0.0667,83.1,0.821,1.22,6,0.5,2.25,24.29,24.99,24.11,99.32,98.09,18.07,19.681,58.94,64.1,299.6,1800,99.26,"BNZ_Pmar_7"
"5",-0.306,0.0673,56.4,0.828,1.23,6,0.5,2.25,24.29,24.99,24.11,49.49,50.02,18.024,19.65,58.78,63.99,299.6,1799,99.26,"BNZ_Pmar_7"
"6",5.1,0.0678,259,0.842,1.24,6,0.5,2.25,24.32,25.04,24.11,400.37,389.5,17.986,19.639,58.57,63.86,299.6,1799,99.25,"BNZ_Pmar_7"
"7",5.22,0.0679,256,0.845,1.24,6,0.5,2.25,24.32,25.05,24.11,399.46,388.36,17.971,19.63,58.52,63.83,299.6,1801,99.25,"BNZ_Pmar_7"
"8",7.77,0.0666,382,0.829,1.24,6,0.5,2.25,24.31,25.01,24.11,599.82,583.28,17.938,19.566,58.47,63.66,299.6,1801,99.25,"BNZ_Pmar_7"
"9",10,0.0669,519,0.839,1.25,6,0.5,2.25,24.33,25.04,24.11,799.67,778.24,17.898,19.545,58.27,63.51,299.6,1800,99.25,"BNZ_Pmar_7"
"10",11.9,0.067,665,0.84,1.25,6,0.5,2.25,24.33,25.04,24.11,999.32,973.85,17.885,19.534,58.22,63.47,299.6,1800,99.25,"BNZ_Pmar_7"
"11",13.3,0.067,824,0.848,1.26,6,0.5,2.25,24.35,25.1,24.11,1198.68,1170.09,17.876,19.54,58.12,63.4,299.6,1799,99.24,"BNZ_Pmar_7"
"12",14.7,0.0665,1080,0.846,1.27,6,0.5,2.25,24.37,25.14,24.11,1499.52,1467.62,17.887,19.549,58.09,63.36,299.6,1799,99.24,"BNZ_Pmar_7"
"13",16,0.0659,1530,0.837,1.26,6,0.5,2.25,24.26,25.13,23.92,1998.63,1963.24,17.914,19.558,58.55,63.8,299.6,1801,99.24,"BNZ_Pmar_7"
