"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.2,0.069,230,1.26,1.83,6,0.5,2.25,21.73,26.81,19.98,399.89,386.5,14.646,17.13,55.96,65.46,299.6,1801,99.74,"Auburn_Pbor_2"
"2",4.93,0.0839,186,1.43,1.71,6,0.5,2.25,21.24,26.42,19.48,299.98,289.27,14.714,17.519,57.93,68.97,299.6,1800,99.73,"Auburn_Pbor_2"
"3",3.3,0.115,139,1.79,1.58,6,0.5,2.25,21.05,26.15,19.29,198.82,191.52,14.778,18.289,58.84,72.82,299.6,1800,99.72,"Auburn_Pbor_2"
"4",0.954,0.163,86.1,2.24,1.43,6,0.5,2.25,20.9,25.85,19.15,100.54,98.19,14.808,19.211,59.52,77.21,299.6,1800,99.72,"Auburn_Pbor_2"
"5",-0.605,0.215,54.7,2.64,1.31,6,0.5,2.25,20.88,25.65,19.12,49.96,50.9,14.857,20.039,59.81,80.67,299.6,1800,99.72,"Auburn_Pbor_2"
"6",8.85,0.198,296,2.52,1.34,6,0.5,2.25,20.86,25.75,19.11,399.92,380.27,14.92,19.867,60.1,80.05,299.6,1800,99.72,"Auburn_Pbor_2"
"7",7.32,0.108,262,1.66,1.57,6,0.5,2.25,20.83,26.06,19.07,400,384.07,14.973,18.233,60.46,73.63,299.6,1801,99.7,"Auburn_Pbor_2"
"8",8.16,0.0612,351,1.07,1.74,6,0.5,2.25,20.93,26.39,19.18,600.3,582.72,15.054,17.159,60.39,68.84,299.6,1799,99.7,"Auburn_Pbor_2"
"9",9.79,0.0489,435,0.883,1.79,6,0.5,2.25,21.01,26.51,19.25,799.95,778.96,15.145,16.884,60.46,67.4,299.6,1801,99.71,"Auburn_Pbor_2"
"10",9.89,0.0373,526,0.699,1.85,6,0.5,2.25,21.04,26.65,19.27,1000.64,979.46,15.223,16.6,60.68,66.17,299.6,1801,99.71,"Auburn_Pbor_2"
"11",9.7,0.0295,619,0.557,1.86,6,0.5,2.25,20.98,26.59,19.22,1199.7,1178.95,15.28,16.377,61.11,65.5,299.5,1800,99.72,"Auburn_Pbor_2"
"12",9.69,0.0241,795,0.465,1.89,6,0.5,2.25,21.07,26.68,19.31,1499.38,1478.59,15.35,16.267,61.05,64.69,299.6,1800,99.71,"Auburn_Pbor_2"
"13",9.7,0.0193,1120,0.379,1.93,6,0.5,2.25,21.11,26.82,19.34,1999.85,1978.92,15.419,16.167,61.19,64.16,299.6,1800,99.71,"Auburn_Pbor_2"
