"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10.6,0.11,209,1.59,1.44,6,0.5,2.25,23.42,25.21,22.54,399.04,376.68,15.043,18.165,50.96,61.34,299.6,1800,97.66,"Guelph_Fnig_3"
"2",6.6,0.0944,164,1.38,1.45,6,0.5,2.25,23.09,24.99,22.15,299.62,285.61,15.029,17.737,51.92,61.1,299.6,1801,97.66,"Guelph_Fnig_3"
"3",3.62,0.0839,117,1.24,1.46,6,0.5,2.25,23.03,24.9,22.15,199.42,191.69,14.958,17.399,51.71,60.16,299.6,1801,97.66,"Guelph_Fnig_3"
"4",0.9,0.0713,74.9,1.07,1.47,6,0.5,2.25,23.17,24.78,22.58,99.74,97.73,14.937,17.042,51.2,58.42,299.6,1801,97.65,"Guelph_Fnig_3"
"5",0.213,0.0536,66.3,0.929,1.69,6,0.5,2.25,23.44,25.73,22.57,75.39,74.82,14.887,16.717,50.19,56.37,299.6,1800,97.67,"Guelph_Fnig_3"
"6",5.75,0.0508,197,0.801,1.54,6,0.5,2.25,23.17,24.83,22.55,401.12,388.99,14.925,16.503,51.27,56.6,299.6,1801,97.66,"Guelph_Fnig_3"
"7",5.42,0.0487,199,0.782,1.56,6,0.5,2.25,23.25,24.93,22.55,398.95,387.49,14.871,16.412,50.74,56,299.6,1801,97.66,"Guelph_Fnig_3"
"8",8.07,0.0446,278,0.729,1.59,6,0.5,2.25,23.22,24.98,22.34,600.67,583.66,14.837,16.274,50.68,55.59,299.6,1801,97.65,"Guelph_Fnig_3"
"9",9.68,0.0401,372,0.659,1.59,6,0.5,2.25,23.15,24.95,22.35,800.14,779.73,14.836,16.134,50.93,55.38,299.6,1801,97.65,"Guelph_Fnig_3"
"10",11.8,0.0369,437,0.612,1.6,6,0.5,2.25,23.15,24.97,22.35,1000.12,975.27,14.867,16.073,51.07,55.16,299.6,1800,97.64,"Guelph_Fnig_3"
"11",13.6,0.0345,510,0.577,1.62,6,0.5,2.25,23.16,25,22.35,1200.29,1171.69,14.877,16.013,51.03,54.93,299.6,1800,97.64,"Guelph_Fnig_3"
"12",16.1,0.033,649,0.553,1.62,6,0.5,2.25,23.16,24.99,22.35,1500.31,1466.46,14.894,15.984,51.08,54.81,299.6,1800,97.64,"Guelph_Fnig_3"
"13",19.5,0.03,867,0.503,1.62,6,0.5,2.25,23.16,24.97,22.35,1998.19,1957.19,14.948,15.938,51.33,54.66,299.6,1800,97.64,"Guelph_Fnig_3"
