"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",9.31,0.395,326,4.6,1.33,6,0.5,2.25,24.62,25.18,24.63,399.23,377.15,9.757,18.777,31.86,60.47,300.2,1800,100,"Blandy_Ltul_2"
"2",6.81,0.329,239,4.18,1.42,6,0.5,2.25,24.28,25.13,24.23,298.53,282.56,9.61,17.816,31.87,58.55,300.2,1800,100.1,"Blandy_Ltul_2"
"3",3.62,0.242,160,3.53,1.58,6,0.5,2.25,24.05,25.22,23.83,199.34,190.75,9.493,16.429,31.62,54.73,300.2,1800,100.1,"Blandy_Ltul_2"
"4",0.417,0.167,91.1,2.71,1.7,6,0.5,2.25,23.4,25.16,23.06,99.36,97.99,9.702,15.042,33.97,52.1,300.2,1800,100.1,"Blandy_Ltul_2"
"5",-0.786,0.123,61.3,2.17,1.82,6,0.5,2.25,23.17,25.15,22.87,50.91,52.25,9.593,13.873,33.92,48.73,300.2,1800,100.1,"Blandy_Ltul_2"
"6",5.41,0.0626,238,1.25,2.01,6,0.5,2.25,22.81,25.14,22.48,401.35,389.56,9.503,11.969,34.11,42.97,300.2,1800,100.1,"Blandy_Ltul_2"
"7",4.54,0.0493,229,1.02,2.06,6,0.5,2.25,22.74,25.16,22.29,399.64,389.77,9.51,11.517,34.27,41.51,300.2,1800,100.1,"Blandy_Ltul_2"
"8",5.88,0.0363,309,0.763,2.09,6,0.5,2.25,22.49,25.09,22.09,600.14,587.48,9.524,11.032,34.86,40.39,300.2,1800,100.1,"Blandy_Ltul_2"
"9",6.02,0.0256,387,0.551,2.14,6,0.5,2.25,22.46,25.12,22.09,801.26,788.35,9.559,10.65,35.05,39.05,300.2,1799,100.1,"Blandy_Ltul_2"
"10",6.65,0.0221,474,0.48,2.15,6,0.5,2.25,22.45,25.13,22.09,1000.16,985.92,9.568,10.518,35.1,38.59,300.2,1800,100.1,"Blandy_Ltul_2"
"11",7.01,0.0192,567,0.419,2.15,6,0.5,2.25,22.43,25.08,22.09,1200.96,1185.96,9.56,10.389,35.11,38.16,300.2,1800,100.1,"Blandy_Ltul_2"
"12",7.22,0.0161,725,0.353,2.16,6,0.5,2.25,22.41,25.03,22.09,1501.09,1485.61,9.537,10.235,35.07,37.64,300.2,1800,100.1,"Blandy_Ltul_2"
"13",8.35,0.0142,984,0.313,2.17,6,0.5,2.25,22.4,25.01,22.09,2000.22,1982.29,9.497,10.116,34.95,37.23,300.2,1801,100.1,"Blandy_Ltul_2"
