"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",22.1,0.571,270,6.02,1.26,6,0.5,2.25,24.3,24.96,23.88,399.98,351.43,7.799,19.612,25.38,62.83,299.6,1799,97.68,"KBS_Gmax_1"
"2",16.7,0.529,198,5.77,1.28,6,0.5,2.25,24.1,24.85,23.72,299.48,263.07,7.802,19.139,25.68,62.05,299.6,1799,97.67,"KBS_Gmax_1"
"3",10.5,0.51,134,5.68,1.3,6,0.5,2.25,24.04,24.84,23.72,200.04,177.01,7.808,18.96,25.79,61.69,299.6,1800,97.66,"KBS_Gmax_1"
"4",3.59,0.509,76.2,5.67,1.3,6,0.5,2.25,24.13,24.85,23.91,99.75,91.52,7.814,18.954,25.66,61.32,299.6,1799,97.68,"KBS_Gmax_1"
"5",0.217,0.521,47.3,5.67,1.28,6,0.5,2.25,24.15,24.78,23.92,50.06,49.07,7.941,19.08,26.2,61.65,299.6,1799,97.67,"KBS_Gmax_1"
"6",21.4,0.562,273,5.94,1.26,6,0.5,2.25,24.7,24.85,24.7,399.98,352.97,7.708,19.379,24.12,60.63,299.6,1800,97.7,"KBS_Gmax_1"
"7",22.1,0.566,269,5.94,1.25,6,0.5,2.25,24.75,24.87,24.7,399.48,350.96,7.833,19.494,24.82,60.81,299.6,1800,97.7,"KBS_Gmax_1"
"8",28.7,0.552,427,5.94,1.27,6,0.5,2.25,24.62,24.94,24.37,601.32,537.51,7.72,19.379,24.27,60.94,299.6,1799,97.72,"KBS_Gmax_1"
"9",31,0.435,583,5.36,1.4,6,0.5,2.25,24.11,25.04,23.72,800.39,730.51,7.742,18.285,25.09,59.27,299.6,1800,97.72,"KBS_Gmax_1"
"10",32,0.315,725,4.55,1.57,6,0.5,2.25,23.75,25.12,23.23,1000.61,928.13,7.753,16.715,25.68,55.39,299.6,1800,97.72,"KBS_Gmax_1"
"11",32.6,0.237,859,3.81,1.7,6,0.5,2.25,23.17,25.05,22.65,1200.04,1126.22,7.765,15.283,26.64,52.46,299.6,1800,97.72,"KBS_Gmax_1"
"12",31.6,0.146,1020,2.69,1.88,6,0.5,2.25,22.13,24.87,21.33,1500.24,1429.29,7.781,13.09,28.43,47.84,299.6,1800,97.72,"KBS_Gmax_1"
"13",32.7,0.11,1380,2.18,1.98,6,0.5,2.25,22.22,24.94,21.62,2000.03,1926.07,7.797,12.112,28.33,44.02,299.6,1799,97.72,"KBS_Gmax_1"
