"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.95,0.211,290,2.62,1.21,10,0.5,7.2,23.13,25.12,21.88,399.24,366.22,13.429,21.962,46.32,75.02,300.1,1800,97.07,"GR_Pmar_2"
"2",6.14,0.192,220,2.45,1.24,10,0.5,7.2,22.96,24.9,21.88,300.12,277.4,13.285,21.283,45.84,73.43,300.1,1800,97.07,"GR_Pmar_2"
"3",3.56,0.182,151,2.36,1.26,10,0.5,7.2,22.93,24.86,21.88,199.96,186.63,13.345,21.031,46.13,72.7,300.1,1800,97.07,"GR_Pmar_2"
"4",0.763,0.168,87.2,2.25,1.3,10,0.5,7.2,23.07,24.9,22.08,99.88,96.61,13.382,20.74,45.88,71.12,300.1,1800,97.07,"GR_Pmar_2"
"5",-0.408,0.145,55.2,2.06,1.37,10,0.5,7.2,23.08,25.01,22.08,50.89,51.9,13.587,20.31,46.9,69.58,300.1,1800,97.07,"GR_Pmar_2"
"6",10.9,0.13,218,1.94,1.43,10,0.5,7.2,23.25,25.09,22.28,399.47,360.82,13.499,19.837,45.77,67.26,300.1,1800,97.07,"GR_Pmar_2"
"7",8.84,0.119,238,1.81,1.46,10,0.5,7.2,23.26,25.13,22.28,398.37,366.7,13.781,19.685,47.1,66.7,300.1,1800,97.07,"GR_Pmar_2"
"8",14.5,0.11,324,1.7,1.48,10,0.5,7.2,22.97,24.99,21.88,600.07,548.69,13.632,19.191,47.01,66.18,300.1,1800,97.07,"GR_Pmar_2"
"9",19,0.102,417,1.6,1.51,10,0.5,7.2,22.97,24.98,21.88,800.67,733.58,13.713,18.947,47.3,65.35,300.1,1800,97.08,"GR_Pmar_2"
"10",21.9,0.094,528,1.51,1.54,10,0.5,7.2,22.98,25.02,21.88,1000.71,923.22,13.814,18.757,47.61,64.65,300.1,1800,97.08,"GR_Pmar_2"
"11",23.9,0.0876,650,1.43,1.56,10,0.5,7.2,22.99,25.03,21.88,1199.1,1114.18,13.937,18.61,48.01,64.12,300.1,1800,97.08,"GR_Pmar_2"
"12",27.3,0.0825,839,1.36,1.58,10,0.5,7.2,22.98,25.02,21.88,1500.26,1403,13.992,18.445,48.24,63.59,300.1,1800,97.08,"GR_Pmar_2"
