"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10.8,0.135,235,1.79,1.34,6,0.5,2.25,24.06,25.17,23.86,399.2,376.35,15.565,19.069,50.97,62.22,300.2,1800,98.07,"MMSF_Jnig_2"
"2",7.92,0.144,185,1.86,1.31,6,0.5,2.25,23.66,25.1,23.26,299.53,282.65,15.564,19.212,52.22,64.22,300.2,1799,98.07,"MMSF_Jnig_2"
"3",4.81,0.156,134,1.97,1.29,6,0.5,2.25,23.64,25.1,23.26,200.68,190.32,15.563,19.425,52.28,65,300.2,1800,98.07,"MMSF_Jnig_2"
"4",1.24,0.167,82.1,2.06,1.26,6,0.5,2.25,23.63,25.04,23.26,99.46,96.58,15.568,19.611,52.34,65.67,300.2,1800,98.07,"MMSF_Jnig_2"
"5",-0.474,0.177,55.4,2.14,1.24,6,0.5,2.25,23.61,25,23.26,51.19,51.91,15.572,19.76,52.42,66.23,300.2,1800,98.06,"MMSF_Jnig_2"
"6",12.3,0.196,258,2.28,1.21,6,0.5,2.25,23.59,24.93,23.26,399.14,372.79,15.54,19.998,52.38,67.1,300.2,1800,98.06,"MMSF_Jnig_2"
"7",12.6,0.203,260,2.34,1.2,6,0.5,2.25,23.6,24.93,23.26,399.13,372.28,15.53,20.106,52.34,67.44,300.2,1800,98.06,"MMSF_Jnig_2"
"8",18.4,0.213,401,2.42,1.18,6,0.5,2.25,23.61,24.94,23.26,598.56,559.16,15.511,20.242,52.26,67.87,300.2,1800,98.06,"MMSF_Jnig_2"
"9",21.5,0.216,569,2.43,1.18,6,0.5,2.25,23.6,24.91,23.26,799.91,753.38,15.513,20.262,52.28,67.96,300.2,1800,98.07,"MMSF_Jnig_2"
"10",22.9,0.207,741,2.35,1.18,6,0.5,2.25,23.59,24.88,23.26,998.44,948.13,15.526,20.134,52.35,67.58,300.2,1800,98.07,"MMSF_Jnig_2"
"11",24,0.194,913,2.26,1.21,6,0.5,2.25,23.71,24.92,23.45,1198.19,1145.13,15.534,19.958,51.99,66.5,300.2,1800,98.06,"MMSF_Jnig_2"
"12",25,0.174,1170,2.12,1.25,6,0.5,2.25,23.74,24.99,23.45,1499.86,1443.79,15.522,19.666,51.84,65.41,300.2,1800,98.07,"MMSF_Jnig_2"
"13",26.6,0.149,1600,1.91,1.31,6,0.5,2.25,23.76,25.06,23.45,2000.11,1939.52,15.426,19.178,51.26,63.73,300.2,1800,98.07,"MMSF_Jnig_2"
