"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11.2,0.113,205,1.56,1.41,6,0.5,2.25,24.17,24.92,24.19,399.73,376.22,14.544,17.607,48.03,58.14,299.6,1801,99.9,"Blandy_Arub_3"
"2",8.37,0.128,167,1.7,1.36,6,0.5,2.25,24.3,24.91,24.31,299.16,281.44,14.686,18.025,48.34,59.05,299.6,1801,99.9,"Blandy_Arub_3"
"3",4.81,0.127,123,1.69,1.37,6,0.5,2.25,24.29,24.92,24.31,200.01,189.72,14.65,17.983,48.2,58.95,299.6,1801,99.9,"Blandy_Arub_3"
"4",1.16,0.107,76.8,1.5,1.43,6,0.5,2.25,24.44,25.04,24.51,99.45,96.84,14.67,17.616,47.82,57.25,299.6,1800,99.9,"Blandy_Arub_3"
"5",-0.358,0.0944,55.4,1.36,1.46,6,0.5,2.25,24.32,25.09,24.31,49.79,50.37,14.711,17.383,48.29,56.9,299.6,1800,99.9,"Blandy_Arub_3"
"6",9.23,0.0899,204,1.31,1.48,6,0.5,2.25,24.58,25.19,24.7,400.71,381.22,14.797,17.381,47.83,55.98,299.6,1800,99.9,"Blandy_Arub_3"
"7",9.22,0.0901,204,1.29,1.45,6,0.5,2.25,24.23,25,24.11,399.71,380.26,14.734,17.278,48.49,56.86,299.6,1800,99.9,"Blandy_Arub_3"
"8",12.7,0.0759,287,1.11,1.48,6,0.5,2.25,24.02,24.99,24,599.65,572.97,14.79,16.985,49.28,56.59,299.6,1800,99.9,"Blandy_Arub_3"
"9",15.4,0.0696,389,1.04,1.5,6,0.5,2.25,24.15,25.04,24.11,798.77,766.31,14.901,16.941,49.37,56.01,299.6,1799,99.9,"Blandy_Arub_3"
"10",18.8,0.0706,506,1.03,1.47,6,0.5,2.25,23.76,24.92,23.52,1000.1,960.53,14.92,16.954,50.57,57.37,299.6,1799,99.9,"Blandy_Arub_3"
"11",21.4,0.0693,627,0.998,1.45,6,0.5,2.25,23.75,24.76,23.73,1201.06,1155.82,14.929,16.895,50.56,57.21,299.6,1800,99.9,"Blandy_Arub_3"
"12",23.7,0.0609,785,0.906,1.49,6,0.5,2.25,24.1,24.92,24.11,1498.21,1448.21,14.982,16.767,49.81,55.61,299.6,1801,99.9,"Blandy_Arub_3"
"13",26.8,0.0523,1070,0.767,1.46,6,0.5,2.25,23.67,24.55,23.66,1999.9,1943.23,14.833,16.343,50.47,55.61,299.6,1801,99.9,"Blandy_Arub_3"
