"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",21.1,0.557,277,4.17,0.891,6,0.5,2.25,25,25.21,24.82,399.74,354.7,15.568,23.702,48.09,73.22,300.2,1799,98.23,"Guelph_Ptre_2"
"2",15.1,0.539,210,4.03,0.885,6,0.5,2.25,24.55,25.1,24.23,299.73,267.31,15.689,23.553,50.06,74.73,300.2,1799,98.23,"Guelph_Ptre_2"
"3",9.05,0.522,146,3.92,0.883,6,0.5,2.25,24.5,25.03,24.23,200.88,181.37,15.796,23.44,50.67,74.63,300.2,1799,98.23,"Guelph_Ptre_2"
"4",2.78,0.52,82.1,3.91,0.884,6,0.5,2.25,24.48,25,24.23,99.85,93.56,15.729,23.363,50.41,74.47,300.2,1799,98.23,"Guelph_Ptre_2"
"5",-0.407,0.5,51.8,3.82,0.891,6,0.5,2.25,24.47,24.99,24.23,50.54,50.97,15.829,23.281,50.85,74.24,300.2,1799,98.22,"Guelph_Ptre_2"
"6",19.8,0.477,275,3.72,0.904,6,0.5,2.25,24.46,24.97,24.23,400.38,358.11,15.841,23.107,50.89,73.71,300.2,1800,98.22,"Guelph_Ptre_2"
"7",20,0.474,272,3.73,0.909,6,0.5,2.25,24.46,24.96,24.23,399.21,356.62,15.769,23.046,50.57,73.52,300.2,1800,98.22,"Guelph_Ptre_2"
"8",28.6,0.448,411,3.61,0.921,6,0.5,2.25,24.46,24.95,24.23,597.96,537,15.864,22.905,50.97,73.08,300.2,1800,98.22,"Guelph_Ptre_2"
"9",34.9,0.425,561,3.51,0.938,6,0.5,2.25,24.45,24.95,24.23,798.07,723.24,15.88,22.728,51.02,72.54,300.2,1800,98.22,"Guelph_Ptre_2"
"10",38.8,0.415,728,3.49,0.951,6,0.5,2.25,24.46,24.97,24.23,998.21,914.27,15.82,22.629,50.73,72.21,300.2,1800,98.22,"Guelph_Ptre_2"
"11",40.6,0.394,903,3.37,0.959,6,0.5,2.25,24.45,24.94,24.23,1197.57,1108.97,15.922,22.498,51.15,71.8,300.2,1800,98.22,"Guelph_Ptre_2"
"12",41.9,0.372,1180,3.24,0.97,6,0.5,2.25,24.46,24.95,24.23,1496.75,1403.89,16.08,22.414,51.72,71.52,300.2,1800,98.21,"Guelph_Ptre_2"
"13",44.1,0.365,1650,3.22,0.981,6,0.5,2.25,24.46,24.98,24.23,1998.19,1897.79,16.046,22.344,51.5,71.28,300.2,1800,98.21,"Guelph_Ptre_2"
