"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.43,0.0785,220,1.3,1.63,6,0.5,2.25,23.05,25.15,22.06,399.54,383.67,13.647,16.216,47.05,55.75,299.6,1799,97.26,"Guelph_Asac_4"
"2",5.05,0.072,167,1.2,1.63,6,0.5,2.25,22.91,25.03,22.15,299.56,288.75,13.653,16.012,47.47,55.52,299.6,1799,97.27,"Guelph_Asac_4"
"3",3.09,0.0744,120,1.22,1.61,6,0.5,2.25,22.88,24.96,22.15,199.37,192.71,13.696,16.099,47.75,55.93,299.6,1799,97.28,"Guelph_Asac_4"
"4",1.07,0.0846,74.3,1.35,1.57,6,0.5,2.25,22.87,24.9,22.16,99.75,97.35,13.704,16.36,47.85,56.89,299.6,1799,97.28,"Guelph_Asac_4"
"5",0.122,0.124,52.9,1.84,1.48,6,0.5,2.25,23.07,24.87,22.58,56.39,55.94,13.59,17.206,46.71,59.13,299.6,1799,97.29,"Guelph_Asac_4"
"6",11.6,0.146,234,2.05,1.42,6,0.5,2.25,23.15,24.84,22.55,399.31,374.64,13.738,17.776,47.24,60.76,299.6,1799,97.29,"Guelph_Asac_4"
"7",11.9,0.154,235,2.14,1.41,6,0.5,2.25,23.27,24.87,22.73,399.49,373.96,13.743,17.954,46.94,60.95,299.6,1799,97.29,"Guelph_Asac_4"
"8",17.9,0.158,358,2.2,1.41,6,0.5,2.25,23.3,24.92,22.74,598.86,560.47,13.74,18.059,46.85,61.18,299.6,1800,97.3,"Guelph_Asac_4"
"9",21.7,0.147,489,2.11,1.45,6,0.5,2.25,23.32,25,22.74,800.22,753.49,13.66,17.809,46.46,60.29,299.6,1800,97.3,"Guelph_Asac_4"
"10",23.5,0.126,616,1.88,1.5,6,0.5,2.25,23.32,25.06,22.74,998.37,947.75,13.71,17.414,46.65,58.94,299.6,1800,97.3,"Guelph_Asac_4"
"11",25.5,0.0993,694,1.63,1.62,6,0.5,2.25,23.33,25.4,22.75,1200.02,1145.27,13.555,16.763,45.85,56.7,299.6,1800,97.3,"Guelph_Asac_4"
"12",25.9,0.076,852,1.27,1.64,6,0.5,2.25,22.96,25.09,22.15,1500.59,1444.98,13.556,16.053,46.89,55.53,299.6,1800,97.31,"Guelph_Asac_4"
"13",26.6,0.0619,1200,1.05,1.66,6,0.5,2.25,22.89,25.02,22.15,2001.8,1944.41,13.554,15.634,47.09,54.32,299.6,1800,97.31,"Guelph_Asac_4"
